time/steps,time/epochs,time/steps_per_second,time/dataset,time/preprocess,time/train_step,train/env_steps,eval/reward,eval/length,eval/is_success,eval/reward_std,step,train/reward,train/length,train/num_ep,train/q_loss,train/target_q,train/actor_loss,train/entropy,train/alpha_loss,train/alpha
10000,0,336.7481812781421,0.0004329681396484375,0.0015919208526611328,0.03525996208190918,9501.5,-14.91840977824381,50.0,0.0,3.99432368810746,10000,-15.132182184791063,50.0,190.5,0.2638995200395584,-0.3515540212392807,0.05849609896540642,-0.5851018130779266,0.1707189828157425,0.04997750371694565
15000,0,29.940041667035775,0.00036406517028808594,0.0009601116180419922,0.03478288650512695,14501.5,-7.251957486673875,50.0,0.0,2.337811549675917,15000,-9.238034217364397,50.0,290.5,0.11315039577335119,-1.865708526134491,1.9065759010314942,-0.030401240054517983,0.06897819166630506,0.017347240468487145
20000,0,32.319907958587315,0.0003027915954589844,0.000946044921875,0.03125905990600586,19501.5,-12.913912763113277,50.0,0.1,2.8814872838975374,20000,-10.355828329726942,50.0,390.5,0.11573127046972513,-1.7693747996091842,1.830537104010582,-3.0490950788259505,0.007532773512954009,0.007796055167913437
25000,0,32.090973964453845,0.00036215782165527344,0.0009438991546630859,0.03451681137084961,24501.5,-5.802858366212297,50.0,0.45,1.2601115326423213,25000,-7.971712436161225,50.0,490.5,0.10970597466826439,-1.7130002409219742,1.7835811102390289,-3.8541792018413545,0.0008324880078871502,0.005643558071460575
30000,0,32.15908185467995,0.0003261566162109375,0.000949859619140625,0.03235507011413574,29501.5,-5.991470868574007,50.0,0.15,1.2086335206881391,30000,-7.23447935605419,50.0,590.5,0.10200561786442995,-1.6134150623083114,1.6896752601861953,-4.052532819747925,-0.0002786366232467117,0.005473908823449164
35000,0,31.846350687916356,0.00036907196044921875,0.0009789466857910156,0.03416109085083008,34501.5,-5.26078359953518,50.0,0.5,2.0873143498301356,35000,-5.674713329661172,50.0,690.5,0.09665282070636749,-1.5179001288414002,1.5945420562028885,-3.868720638513565,0.0007186040473206958,0.005425801339559257
40000,0,31.75665282427318,0.0003399848937988281,0.0009708404541015625,0.03138399124145508,39501.5,-5.161811695444423,50.0,0.25,1.3267664796685406,40000,-5.5086908180981276,50.0,790.5,0.09243942650407552,-1.4265287771224975,1.5011783607006073,-3.9780397856235505,0.00010364801029936643,0.00470033920602873
45000,0,31.786420677912773,0.0003161430358886719,0.0009548664093017578,0.03268003463745117,44501.5,-5.479432724229955,50.0,0.15,1.280477124838869,45000,-10.725843483095193,50.0,890.5,0.15172622980177403,-1.435591996073723,1.5360969893932344,-4.977015141388401,-0.0073639258258335755,0.00833155192481354
50000,0,31.914507095429794,0.00036787986755371094,0.0009920597076416016,0.03345894813537598,49501.5,-7.615803281049308,50.0,0.0,1.5361658983370179,50000,-6.6413666130888105,50.0,990.5,0.11342723856121302,-1.4115387437343598,1.4991955728530884,-3.029964136362076,0.0102660989928263,0.010606965132057666
55000,0,31.88850264072253,0.00031304359436035156,0.0009479522705078125,0.032769203186035156,54501.5,-6.158198875213193,50.0,0.1,1.4528294155813108,55000,-5.935319010054324,50.0,1090.5,0.10298473266512155,-1.3125504095554352,1.387704241156578,-4.05738160276413,-0.0003996061400321196,0.006938744078855962
60000,0,32.23238340507606,0.0003509521484375,0.001070261001586914,0.03468966484069824,59501.5,-7.076390134032306,50.0,0.15,1.050237060941793,60000,-14.9287171470483,50.0,1190.5,0.13737127135694027,-1.2971292456388475,1.3776083581447602,-5.2221486253738405,-0.008233008268813137,0.006482117985840887
65000,0,31.41149531119305,0.0002999305725097656,0.0009522438049316406,0.030874967575073242,64501.5,-4.570479313626255,50.0,0.45,1.2237974671646588,65000,-5.021312090195609,50.0,1290.5,0.0826673927642405,-1.2920358142852784,1.3637206033468245,-2.7499256670475005,0.00507094022493402,0.004022932994179428
70000,0,31.51469670471306,0.0003418922424316406,0.0008380413055419922,0.027016878128051758,69501.5,-5.01438313941393,50.0,0.7,1.5936030112289523,70000,-7.170793460914749,50.0,1390.5,0.12377368205040694,-1.276870481491089,1.3553942630290985,-4.187648236274719,-0.0014608760692935902,0.008053646050859243
75000,0,31.99986914116013,0.00038814544677734375,0.0009407997131347656,0.03642702102661133,74501.5,-4.90353583869891,50.0,0.55,1.5938291044614945,75000,-5.3754177024744605,50.0,1490.5,0.09204006427526475,-1.2267007991075516,1.295838774561882,-3.6678424201011657,0.0013915649090413353,0.0041758139072917404
80000,0,31.70134197458048,0.0003180503845214844,0.0009450912475585938,0.03499770164489746,79501.5,-3.6701635424314105,50.0,0.95,1.073311775184938,80000,-4.7757249640879,50.0,1590.5,0.09160168162733316,-1.1746407850980758,1.2402029649019242,-4.147416476011276,-0.0005609801506834629,0.0037730040629394353
