time/steps,time/epochs,time/steps_per_second,time/dataset,time/preprocess,time/train_step,train/env_steps,eval/success,eval/reward,eval/length,eval/is_success,eval/reward_std,step,train/reward,train/length,train/num_ep,train/q_loss,train/target_q,train/actor_loss,train/entropy,train/alpha_loss,train/alpha
60000,0,15.479255075906883,0.00037384033203125,0.0009672641754150391,0.06410789489746094,59501.5,0.017,-10.761002489342905,50.0,0.1,3.001770656906144,60000,-13.17536918315617,50.0,1190.5,6.759875261068344,-14.98614012336731,15.255494818687438,-4.3495836944580075,-0.01114232910136343,0.03221430492959917
65000,0,15.409845092756171,0.00040078163146972656,0.0008599758148193359,0.06264710426330566,64501.5,0.003,-13.778325836380905,50.0,0.05,6.464995221827235,65000,-17.47666193841498,50.0,1290.5,6.947078963041306,-15.332077481269836,15.623153277397156,-3.4498568816184996,0.01764059405284934,0.031232796166092158
70000,0,15.35686597709011,0.0003559589385986328,0.0010800361633300781,0.060633182525634766,69501.5,0.0,-19.252198431251106,50.0,0.0,9.953476668368186,70000,-13.331413122907701,50.0,1390.5,7.994756269693375,-16.12617380619049,16.463673791885377,-4.190815788269043,-0.007184717948810431,0.038092826407402754
75000,0,15.50016697687974,0.0004038810729980469,0.0009589195251464844,0.06696295738220215,74501.5,0.0,-15.522879186955148,50.0,0.0,4.225267773537961,75000,-14.88945638759551,50.0,1490.5,8.683125154018402,-16.675666988372804,17.001067193984987,-3.877351695537567,0.004861663547519129,0.03879543967172504
80000,0,15.40610313977133,0.00037932395935058594,0.000888824462890625,0.058365821838378906,79501.5,0.0,-13.797753583513693,50.0,0.0,3.227127668684616,80000,-12.349026695189371,50.0,1590.5,12.16402947950363,-17.239482641220093,17.559641555786133,-3.838713824748993,0.008997764927567915,0.054032743394374846
85000,0,15.460969776875856,0.000438690185546875,0.002456188201904297,0.06739997863769531,84501.5,0.008,-12.98774638317246,50.0,0.05,3.96479130746484,85000,-15.103030918029713,50.0,1690.5,11.495076865673065,-17.50525371837616,17.947292889595033,-0.47694477579649536,0.17850582381011917,0.053302959613502024
90000,0,12.042440387148858,0.0005040168762207031,0.0012581348419189453,0.07609176635742188,89501.5,0.004,-13.74244588486886,50.0,0.05,2.0918683293874287,90000,-15.471544466406183,50.0,1790.5,9.805208962917328,-17.88984084892273,18.22752543258667,-4.124272262096405,-0.0033523464119061827,0.026943582875654102
95000,0,10.292630572371454,0.0007250308990478516,0.0014791488647460938,0.09345102310180664,94501.5,0.0,-13.946471506797536,50.0,0.0,6.420885572772421,95000,-16.754335661998503,50.0,1890.5,11.384006855010986,-17.964323225021364,18.26211879348755,-4.106960668325424,-0.005619081240845844,0.05360764170438051
100000,0,10.282705511954907,0.0005440711975097656,0.0016510486602783203,0.09055209159851074,99501.5,0.0,-16.449156356931592,50.0,0.0,3.2890108389558588,100000,-19.337682223879803,50.0,1990.5,14.734750729084015,-18.683459213256835,19.130346212387085,-3.7922457643300294,0.018534289309638553,0.08687105195224284
105000,0,10.11704153779811,0.0004799365997314453,0.0014641284942626953,0.08104515075683594,104501.5,0.0,-12.69949093755242,50.0,0.0,3.1412315176846484,105000,-13.28604094546203,50.0,2090.5,14.730337019920348,-19.503961261749268,19.891191642761232,-3.9693606357574462,0.0017514201148296706,0.055186565704643725
110000,0,10.5596949715064,0.0004849433898925781,0.001428842544555664,0.1117861270904541,109501.5,0.0,-11.978395225389765,50.0,0.0,3.3271725704399784,110000,-12.914814725328498,50.0,2190.5,14.336065074443818,-19.71596679878235,20.113416147232055,-3.6038513004779817,0.018557090927439276,0.04572885542362928
115000,0,10.132982739181095,0.0005676746368408203,0.0017771720886230469,0.09535479545593262,114501.5,0.0,-13.978611981870941,50.0,0.0,3.034063374038746,115000,-12.263434049804246,50.0,2290.5,14.318469696044922,-19.857350063323974,20.238098693847657,-4.043451246500015,-0.001649538927944377,0.03935178191587329
120000,0,10.313687190653459,0.0007021427154541016,0.0016541481018066406,0.11082768440246582,119501.5,0.0,-11.29407050094319,50.0,0.0,4.226888698747367,120000,-13.859431957272076,50.0,2390.5,14.255425736904144,-19.843695571899413,20.214048391342164,-3.9795029287338255,0.000842856805480551,0.039528676100075245
125000,0,10.176549709463337,0.0005500316619873047,0.0011179447174072266,0.07987117767333984,124501.5,0.0,-21.06705851370563,50.0,0.0,2.7477294002762886,125000,-21.229462473127747,50.0,2490.5,12.947347812652588,-19.30822573661804,19.689913478851317,-3.9153909265995024,0.005637327760166954,0.06527877826988697
130000,0,15.426415274878098,0.0006859302520751953,0.0026798248291015625,0.06662917137145996,129501.5,0.0,-22.928118522426516,50.0,0.0,3.7374807488634776,130000,-21.047713017222367,50.0,2590.5,11.85810762643814,-18.74040307044983,19.058448070526122,-4.039873756408691,-0.0024004533406696282,0.06113019793108106
135000,0,15.431141934465504,0.00043010711669921875,0.0022020339965820312,0.07521486282348633,134501.5,0.0,-18.19354734449177,50.0,0.0,3.7990572198479757,135000,-19.01112540900511,50.0,2690.5,11.579642161369323,-18.662434741973875,18.988581407547,-4.067918495893478,-0.004480401954497211,0.0639319203570485
140000,0,15.408168092707923,0.00040984153747558594,0.0009069442749023438,0.06355810165405273,139501.5,0.0,-17.083430139564683,50.0,0.0,4.978104306616067,140000,-18.12472619137055,50.0,2790.5,11.489467779159545,-18.58950090789795,18.91203730201721,-3.9961315531730652,0.0002978104070352856,0.07113508204370737
145000,0,15.365963501924032,0.0003688335418701172,0.0008511543273925781,0.05802202224731445,144501.5,0.0,-17.24322014288752,50.0,0.0,4.579291152286556,145000,-17.7299043034999,50.0,2890.5,11.562765640258789,-18.589098001480103,18.921459997177124,-3.9795367600917815,0.0014408545073238202,0.06902264750003814
150000,0,15.471934250476613,0.0005488395690917969,0.0010819435119628906,0.06470990180969238,149501.5,0.0,-15.00169196550271,50.0,0.0,4.838546318478908,150000,-17.67424627852997,50.0,2990.5,11.551974566936494,-18.473971143722533,18.784494667053224,-3.9661829862594606,0.0020341660036356187,0.060486240312457085
155000,0,15.366332290714961,0.0003981590270996094,0.0009367465972900391,0.06661510467529297,154501.5,0.0,-17.43047658581818,50.0,0.0,6.1244567656584445,155000,-16.092124085566297,50.0,3090.5,10.89492721271515,-18.14821183395386,18.421418218612672,-3.980544356584549,0.0012983930440968834,0.06567657844722272
160000,0,15.266861373835091,0.00045800209045410156,0.0011670589447021484,0.06338787078857422,159501.5,0.0,-13.713703332985114,50.0,0.0,3.777891662973476,160000,-15.152455045850584,50.0,3190.5,10.81066455745697,-17.915392234802248,18.243474782943725,-3.979992791414261,0.0013448130570468493,0.06523616626113653
165000,0,15.327173598469297,0.00039505958557128906,0.002611875534057617,0.0659341812133789,164501.5,0.0,-13.284883956231567,50.0,0.0,3.0426565769301757,165000,-14.406732707719348,50.0,3290.5,11.251997961044312,-18.101009880065916,18.436359376907347,-3.9873100640773775,0.0008138934510061517,0.05830071481689811
170000,0,12.06431620829399,0.0004761219024658203,0.0013518333435058594,0.08260202407836914,169501.5,0.0,-15.285013240865656,50.0,0.0,3.791341114387439,170000,-18.616056095054315,50.0,3390.5,11.359921369075774,-18.198547538757325,18.528581268310546,-4.013338792324066,-0.0007217651971732266,0.05674411450698972
175000,0,15.354368665335983,0.0003871917724609375,0.0008418560028076172,0.06372714042663574,174501.5,0.0,-12.942343789016823,50.0,0.0,3.918927706698207,175000,-15.52034034509597,50.0,3490.5,11.48983982038498,-18.280277082443238,18.59992614555359,-4.06126980638504,-0.003296409574482823,0.053521989174187184
180000,0,9.841787186130135,0.000720977783203125,0.005745887756347656,0.11820316314697266,179501.5,0.0,-11.433801921412499,50.0,0.0,5.427384013799862,180000,-14.011672161168415,50.0,3590.5,11.57905877017975,-18.311116844177246,18.619381713867188,-3.9938020236492155,0.00041835200652712957,0.06404849608242512
185000,0,15.44324914193821,0.00037288665771484375,0.0008320808410644531,0.07583785057067871,184501.5,0.0,-17.045673313547958,50.0,0.0,6.965945477866243,185000,-15.51430767289376,50.0,3690.5,11.798099361896515,-18.299150194168092,18.61515079307556,-3.9708337011337282,0.001960417269205209,0.06451709960028529
190000,0,15.353616685133415,0.00037407875061035156,0.0009129047393798828,0.06658315658569336,189501.5,0.0,-15.213155441336166,50.0,0.0,7.304506430559022,190000,-18.0106796836071,50.0,3790.5,11.715500155925751,-18.31975378417969,18.627824451446532,-4.043161716699601,-0.0026555069454188922,0.06205295486375689
195000,0,15.45302456699556,0.000408172607421875,0.0008866786956787109,0.05697917938232422,194501.5,0.0,-17.780548465067753,50.0,0.0,8.75872651783416,195000,-16.0230775290318,50.0,3890.5,11.819125502109527,-18.35177277183533,18.65590668106079,-4.040555387973785,-0.002282057637698017,0.05653060358762741
200000,0,13.154134692502927,0.0006997585296630859,0.0017709732055664062,0.11599206924438477,199501.5,0.016,-10.490445656981963,50.0,0.1,2.960502048090806,200000,-11.565990306129612,50.0,3990.5,11.789517711639403,-18.321742527008055,18.636118072509767,-3.9331645851135253,0.003829842500621453,0.05716462148725986
205000,0,15.356298386018809,0.0007190704345703125,0.0015399456024169922,0.07199382781982422,204501.5,0.0,-11.577023621955782,50.0,0.0,4.230838362160451,205000,-17.196132575232248,50.0,4090.5,11.726115366458894,-18.3811711730957,18.707726234436034,-3.981093932390213,0.001044616339262575,0.05429441286996007
210000,0,15.778375649018297,0.00039005279541015625,0.0008311271667480469,0.05999469757080078,209501.5,0.0,-11.977143317979865,50.0,0.0,2.5251744722170124,210000,-13.08205878393359,50.0,4190.5,11.859762639045716,-18.470518589019775,18.80480613708496,-4.009313309907913,-0.000477112072519958,0.054587502650916574
215000,0,15.74424591303238,0.0003859996795654297,0.0008718967437744141,0.05798196792602539,214501.5,0.0,-11.985391649418276,50.0,0.0,3.9226252014663188,215000,-11.061057930984251,50.0,4290.5,12.141068251132966,-18.63682677078247,18.979184827804566,-3.996208920478821,0.00023068922030506655,0.053345619194209576
220000,0,15.800717560519812,0.0003628730773925781,0.0007891654968261719,0.059793710708618164,219501.5,0.0,-11.142755821884101,50.0,0.0,2.7681087382824265,220000,-11.666922419596835,50.0,4390.5,12.361284368515015,-18.734632627487183,19.058713218688965,-4.085060630559921,-0.004830074317287654,0.05501221687719226
225000,0,15.801323837965997,0.0003650188446044922,0.0008580684661865234,0.0616300106048584,224501.5,0.0,-12.06609937158882,50.0,0.0,2.7177227366934584,225000,-10.877466964194372,50.0,4490.5,12.329944873809815,-18.707988025665284,19.044447372436522,-3.9880933866500854,0.0006622446365072392,0.05206094693019986
230000,0,15.783653806966779,0.0003819465637207031,0.0009288787841796875,0.06405091285705566,229501.5,0.0,-12.58738810216268,50.0,0.0,2.960831508299153,230000,-12.360060462854376,50.0,4590.5,12.3733356924057,-18.734226222991943,19.078054849624635,-3.950725814819336,0.002787682073423639,0.05516488282009959
235000,0,15.78009763598313,0.00037360191345214844,0.0009720325469970703,0.06287908554077148,234501.5,0.0,-11.625170663195629,50.0,0.0,2.184780187040465,235000,-11.616820032996348,50.0,4690.5,12.597480924129487,-18.847746364593505,19.192936012268067,-4.028142669200897,-0.001468305876594968,0.051853513203561304
240000,0,12.475217526489944,0.0005450248718261719,0.0015759468078613281,0.07833290100097656,239501.5,0.0,-10.64039981429779,50.0,0.0,2.777361949119477,240000,-12.984096807186393,50.0,4790.5,12.765071720123291,-19.010084882736205,19.368473442077637,-3.9398745107650757,0.003205994994204957,0.052383748594671486
245000,0,10.970622744139568,0.0004222393035888672,0.0011210441589355469,0.07525992393493652,244501.5,0.0,-12.625561835715638,50.0,0.0,3.0520323885706357,245000,-12.085752656706523,50.0,4890.5,13.040802504062652,-19.115976932525633,19.472543787002564,-3.9300669264793395,0.0036262573088752105,0.05013658362999558
250000,0,10.81055170182853,0.000408172607421875,0.001049041748046875,0.07050395011901855,249501.5,0.0,-12.023808610784116,50.0,0.0,3.125324884271053,250000,-12.03192349787181,50.0,4990.5,13.2034639210701,-19.197325632095335,19.560900718688966,-3.9396416730880737,0.00293467318196781,0.04765916519239545
255000,0,10.75586879882558,0.0005230903625488281,0.0015668869018554688,0.08900189399719238,254501.5,0.0,-11.265047952371606,50.0,0.0,3.146938291651096,255000,-13.424251155364061,50.0,5090.5,13.16885631942749,-19.335739345550536,19.700019943237304,-3.9469823684692384,0.002401442960370332,0.045470668595284224
260000,0,10.776066559611781,0.0006661415100097656,0.0016889572143554688,0.08788013458251953,259501.5,0.012,-14.00866251866097,50.0,0.05,5.688238980720988,260000,-13.256940086430172,50.0,5190.5,13.363503812789917,-19.602977920532226,19.97405071258545,-1.5267466008421033,0.18795418390503618,0.0719005661830306
265000,0,15.76795771792881,0.000560760498046875,0.0014002323150634766,0.06656789779663086,264501.5,0.0,-13.608924906339325,50.0,0.0,5.303409876529926,265000,-15.444045967526247,50.0,5290.5,14.120454524040222,-20.06793217086792,20.43409576034546,-3.8619018099308016,0.008236157658160664,0.05843269531801343
270000,0,15.77515535267383,0.0003859996795654297,0.0008611679077148438,0.06134986877441406,269501.5,0.0,-15.940376605325454,50.0,0.0,4.37091918144543,270000,-14.638011256329055,50.0,5390.5,15.176042838573455,-20.257336767196655,20.642602767944336,-4.166771054029465,-0.008590597057540436,0.04928837313503027
275000,0,15.753179199834959,0.00036597251892089844,0.0007610321044921875,0.0585789680480957,274501.5,0.0,-13.414967644431737,50.0,0.0,4.411272751122355,275000,-13.59371212652683,50.0,5490.5,15.206477232933045,-20.505680152893067,20.870308555603028,-4.198926816701889,-0.008427838110830635,0.04208655059710145
280000,0,15.79203310969045,0.00046181678771972656,0.0008370876312255859,0.06621384620666504,279501.5,0.009,-12.811572997022742,50.0,0.1,4.7864232591901175,280000,-11.504620588510958,50.0,5590.5,14.145961421489716,-20.415522821426393,20.768211124420166,-4.120052404880524,-0.0043949462431191934,0.03632635352015495
285000,0,15.856647004778338,0.0003962516784667969,0.0009357929229736328,0.06024599075317383,284501.5,0.0,-11.868618328863551,50.0,0.0,3.4162415163493858,285000,-11.231444417044582,50.0,5690.5,13.701970025062561,-20.236006105422973,20.599016576766967,-3.946797628879547,0.0018541572696703951,0.03411301371082664
290000,0,15.502556662736767,0.00039505958557128906,0.001004934310913086,0.06330084800720215,289501.5,0.011,-10.845142230110023,50.0,0.05,3.897308312127376,290000,-12.444551427975929,50.0,5790.5,13.679018513679505,-19.98597554397583,20.34967495918274,-4.019139998197556,-0.0008094808600144461,0.04279167865589261
295000,0,6.372605100658767,0.0006730556488037109,0.0018019676208496094,0.16350269317626953,294501.5,0.022,-11.05421468537478,50.0,0.1,3.4947704449840202,295000,-13.054029567457789,50.0,5890.5,14.739539323806763,-20.00046884918213,20.433979068756102,-3.4616342569589613,0.06620944471168332,0.11777611909061671
300000,0,15.386504851106167,0.000408172607421875,0.0009341239929199219,0.0662837028503418,299501.5,0.021,-10.796659349674252,50.0,0.1,3.121464470896018,300000,-11.918818986808404,50.0,5990.5,13.173796622753143,-20.467606527328492,20.873562635421752,1.174898388683796,0.335807992964983,0.06477407068759203
305000,0,15.447482096886944,0.0003750324249267578,0.0009808540344238281,0.0830678939819336,304501.5,0.022,-13.264900592895282,50.0,0.05,5.421976116743136,305000,-11.738182926445967,50.0,6090.5,13.211822533130645,-20.475335025787352,20.853043731689453,-4.478272857189179,-0.01757098438666435,0.03652045973017812
310000,0,15.424066643613147,0.0005369186401367188,0.002444028854370117,0.06930899620056152,309501.5,0.0,-14.598526960530743,50.0,0.0,3.179248184600187,310000,-13.809346512864895,50.0,6190.5,13.757955167770385,-20.623921199798584,21.03614386177063,-4.041955187320709,-0.0015838292247790378,0.03860116726905107
315000,0,15.459326531518723,0.00039076805114746094,0.0009200572967529297,0.06502723693847656,314501.5,0.023,-12.337374919145514,50.0,0.1,4.1567829386893935,315000,-13.279299338428586,50.0,6290.5,13.843200026988983,-20.556185838699342,20.939310953140257,-3.9754641466140748,0.0010984704630100169,0.04221180758997798
320000,0,15.503482669262704,0.00039005279541015625,0.0009329319000244141,0.062113046646118164,319501.5,0.0,-12.326495073899085,50.0,0.0,3.742567659267539,320000,-14.252809486974405,50.0,6390.5,13.60526720046997,-20.398125562667847,20.781608207702636,-3.9189998908042907,0.0037903784617665222,0.04631523472443223
325000,0,15.524739794664184,0.00038886070251464844,0.0009000301361083984,0.05779910087585449,324501.5,0.005,-11.989723245090723,50.0,0.05,3.167205888162016,325000,-14.10818975168425,50.0,6490.5,13.67856187915802,-20.357899379730224,20.73901859664917,-4.088196061134338,-0.0041941584588203115,0.0463723986260593
330000,0,15.496414872018903,0.0004200935363769531,0.0008490085601806641,0.05996894836425781,329501.5,0.0,-12.344471839335148,50.0,0.0,3.5292483963010595,330000,-12.919571283145734,50.0,6590.5,13.291151082992554,-20.280859451293946,20.669085355758668,-4.006525134563446,-0.0002422835222678259,0.0417197460308671
335000,0,15.386875134591007,0.00037217140197753906,0.0008101463317871094,0.06821560859680176,334501.5,0.0,-13.899493380929172,50.0,0.0,4.26411882481085,335000,-13.169662411237283,50.0,6690.5,13.241781612873078,-20.242786319732666,20.633542161941527,-4.056490077018738,-0.0024617763109563385,0.04367134522646666
340000,0,15.386541314207031,0.000408172607421875,0.0009450912475585938,0.07222700119018555,339501.5,0.005,-12.362565441077589,50.0,0.05,3.447736510798917,340000,-12.093363827303644,50.0,6790.5,13.119527088165283,-20.209541187286376,20.594582948684693,-4.036816381216049,-0.001543443107686471,0.04331497935205698
345000,0,15.39768329239813,0.0003840923309326172,0.0008609294891357422,0.06294798851013184,344501.5,0.003,-13.019992777127865,50.0,0.05,2.722654459538284,345000,-12.341441424698191,50.0,6890.5,13.087840856552123,-20.19895442008972,20.577369258880616,-4.046435968875885,-0.0019565099554602057,0.04223319014534354
350000,0,11.297836725860032,0.00040912628173828125,0.0011320114135742188,0.07276082038879395,349501.5,0.017,-12.063638566321918,50.0,0.1,3.303512799947132,350000,-12.039286246309112,50.0,6990.5,13.157572759628296,-20.23222746658325,20.621974802017213,-3.9854271965026857,0.0006038403144630138,0.040505816143006086
355000,0,12.223706621715131,0.0005419254302978516,0.0014231204986572266,0.0772390365600586,354501.5,0.017,-9.689057839980283,50.0,0.05,3.1248704458709997,355000,-12.559212971440642,50.0,7090.5,13.007337850570678,-20.19090156364441,20.568508485794066,-4.046383467674255,-0.0018593121108715423,0.040166883748024705
360000,0,13.186147276841702,0.0007450580596923828,0.0009710788726806641,0.06890487670898438,359501.5,0.008,-12.64293895289081,50.0,0.05,3.804897277455682,360000,-11.14308671037479,50.0,7190.5,13.006367889404297,-20.159609394073485,20.544174196243286,-3.9669536457061767,0.0013708268663322088,0.04171323611214757
365000,0,13.430728839773684,0.0006401538848876953,0.0016810894012451172,0.07014894485473633,364501.5,0.002,-11.06524257009429,50.0,0.05,3.2774078068166967,365000,-11.661193932992287,50.0,7290.5,12.82811037826538,-20.088902868270875,20.480128988265992,-3.9981671669483183,0.00010268515290226787,0.04111512412130833
370000,0,12.648088383622285,0.00038504600524902344,0.0012099742889404297,0.06130099296569824,369501.5,0.0,-11.786154142141166,50.0,0.0,2.5958148321461345,370000,-12.641702002648668,50.0,7390.5,12.79488459968567,-20.030415435791017,20.41744069671631,-3.9923411474227906,0.0003191784385126084,0.039304915122687814
375000,0,13.362724012984899,0.0003552436828613281,0.0009038448333740234,0.07282304763793945,374501.5,0.02,-10.59530539642799,50.0,0.05,3.683879326175813,375000,-10.91674189137638,50.0,7490.5,12.810287954807281,-19.948401386260986,20.330451326370238,-3.995132074832916,0.00021890190939302556,0.04167748339101672
380000,0,15.436664956599046,0.00039505958557128906,0.0009407997131347656,0.0654911994934082,379501.5,0.0,-12.39117174514711,50.0,0.0,3.4312179589839915,380000,-12.173998981445685,50.0,7590.5,13.225822212696075,-19.908650382995607,20.29019981575012,-3.9579966077804567,0.0017789164396235719,0.04030577091500163
385000,0,15.527854860013282,0.0004069805145263672,0.0008869171142578125,0.06336808204650879,384501.5,0.0,-9.460171275626283,50.0,0.0,2.653608355694956,385000,-11.531059321813293,50.0,7690.5,14.101536923885346,-19.920367290496827,20.30870321273804,-3.9956089375019075,0.0002258929612580687,0.04762856450304389
390000,0,15.568668871989047,0.0003452301025390625,0.0008718967437744141,0.06336092948913574,389501.5,0.0,-12.64876209520926,50.0,0.0,2.222319590178726,390000,-10.642813699089384,50.0,7790.5,14.338540326595306,-19.948335109710694,20.340634670257568,-3.876241643667221,0.005780696391069796,0.04564314437285066
395000,0,15.509400949913386,0.0004341602325439453,0.0008919239044189453,0.06553506851196289,394501.5,0.001,-10.191658894658328,50.0,0.05,2.893986503393825,395000,-11.288073237899969,50.0,7890.5,14.088225167751313,-19.938592933654785,20.3305782623291,-3.9209033007621765,0.0035355582002084703,0.043720575992017986
400000,0,15.408195092551667,0.0003981590270996094,0.0009641647338867188,0.0659787654876709,399501.5,0.0,-11.208132952995843,50.0,0.0,2.997458413218834,400000,-10.519490669033143,50.0,7990.5,13.981311383247375,-19.88027121734619,20.251256399154663,-4.1348320336341855,-0.0053888667770661414,0.039434307027608154
405000,0,15.477267774027101,0.0003809928894042969,0.0008718967437744141,0.05762004852294922,404501.5,0.0,-11.542160513525392,50.0,0.0,2.5081816911691526,405000,-10.889687648877313,50.0,8090.5,14.03321660900116,-19.84682737159729,20.223709701538088,-3.779157119035721,0.009324766160687432,0.04176096422225237
410000,0,15.4182508745345,0.000392913818359375,0.0009629726409912109,0.056864023208618164,409501.5,0.0,-11.704404335286872,50.0,0.0,3.6418473385562806,410000,-14.31602008337517,50.0,8190.5,13.359537119865417,-19.78992402458191,20.155463399887086,-4.008067257881165,-0.00029855500941630453,0.03909640888124705
415000,0,15.448328590817981,0.00040030479431152344,0.0008666515350341797,0.0639801025390625,414501.5,0.0,-13.208477762099037,50.0,0.0,2.388531235881069,415000,-12.272786297564299,50.0,8290.5,13.721063070774079,-19.758329261779785,20.15017554092407,-4.05754638338089,-0.0022518427679897287,0.03970463616773486
420000,0,15.462331662609524,0.00039076805114746094,0.001470327377319336,0.05883979797363281,419501.5,0.0,-14.15797121419725,50.0,0.0,3.5056238579240846,420000,-13.546918122894194,50.0,8390.5,13.352111503124236,-19.854850009918213,20.245536657333375,-4.052203738451004,-0.002098469100135844,0.03862278563529253
425000,0,15.542164143224335,0.0004029273986816406,0.0009291172027587891,0.06257390975952148,424501.5,0.0,-15.623365937469634,50.0,0.0,2.7348560549878966,425000,-17.386788065178045,50.0,8490.5,13.25264863538742,-19.83737760734558,20.26316271018982,-3.790218334913254,0.01609813843178563,0.07821051778644324
430000,0,15.485696693069047,0.00048613548278808594,0.0008556842803955078,0.05585622787475586,429501.5,0.0,-18.21726070782641,50.0,0.0,3.078817308133551,430000,-15.243637409042242,50.0,8590.5,13.654695210933685,-20.198180778503417,20.61203896713257,-3.9078634214401244,0.00645776944688987,0.06937219991534949
435000,0,15.366236418563263,0.0003178119659423828,0.0008580684661865234,0.060018062591552734,434501.5,0.0,-16.151490755918882,50.0,0.0,2.362743898918606,435000,-15.317413074218468,50.0,8690.5,13.762502020359038,-20.309235200881957,20.678969379425048,-4.206102769374848,-0.01491398837172892,0.0720826999694109
440000,0,15.372747351577381,0.00040411949157714844,0.0008437633514404297,0.06440019607543945,439501.5,0.0,-15.086781950456665,50.0,0.0,3.3597755214480634,440000,-16.43018940394943,50.0,8790.5,13.744139227390288,-20.314698108673095,20.715177822113038,-4.116997297525406,-0.007221155011910014,0.062480537787079814
445000,0,15.381566037100377,0.00039315223693847656,0.0008788108825683594,0.06427502632141113,444501.5,0.0,-14.894192129372598,50.0,0.0,2.117473028643385,445000,-14.446530003290158,50.0,8890.5,14.498204363822937,-20.725147813796998,21.211892456054688,-3.5692039573192598,0.030602264409186317,0.07508783223479987
450000,0,15.38384661481461,0.0004050731658935547,0.0008740425109863281,0.059370994567871094,449501.5,0.0,-13.12473172178439,50.0,0.0,3.2512373055045414,450000,-13.611104986923781,50.0,8990.5,15.05390983581543,-21.134345623016358,21.605452405929565,-3.9128139023780824,0.005455125938286074,0.06326763851568103
455000,0,15.284418290345918,0.0003902912139892578,0.0009038448333740234,0.06798481941223145,454501.5,0.0,-14.687849706389546,50.0,0.0,2.8047111596935106,455000,-13.502646091526387,50.0,9090.5,15.432032095909118,-21.368734382629395,21.857560564041137,-4.108133834838867,-0.0070532520924462,0.06667525143921375
460000,0,15.373200929355164,0.0003669261932373047,0.0009739398956298828,0.06475496292114258,459501.5,0.0,-14.213577759219657,50.0,0.0,2.8635110056944657,460000,-15.276837395619435,50.0,9190.5,15.594324151992797,-21.510636611938477,21.969832036972047,-3.9928050158023836,0.0005134097867412492,0.06337384727597237
