time/steps,time/epochs,time/steps_per_second,time/dataset,time/preprocess,time/train_step,train/env_steps,eval/success,eval/reward,eval/length,eval/is_success,eval/reward_std,step,train/reward,train/length,train/num_ep,train/q_loss,train/target_q,train/actor_loss,train/entropy,train/alpha_loss,train/alpha
20000,0,13.566868878040356,0.0003299713134765625,0.0009598731994628906,0.08069729804992676,19501.5,0.0,-13.413691003510209,50.0,0.0,3.9859611131082215,20000,-16.26837117392993,50.0,390.5,0.2984134256839752,-0.3825452923774719,0.09446774423122406,-0.37359288334846497,0.3625859022140503,0.0999550111591816
25000,0,8.284057135026147,0.00036716461181640625,0.0009367465972900391,0.0688011646270752,24501.5,0.0,-7.83417009980222,50.0,0.0,1.4004604286099853,25000,-9.56878614092658,50.0,490.5,0.22104750917851926,-2.393235828399658,2.443594146490097,1.9135443584918976,0.19525715340673924,0.032985443187877536
30000,0,7.642667342622591,0.0005509853363037109,0.0018091201782226562,0.13370490074157715,29501.5,0.043,-7.834774361288379,50.0,0.1,1.9376311031388953,30000,-9.521436312318041,50.0,590.5,0.9917239795923233,-5.175843466281891,5.285868944168091,-2.533762738659978,0.02015885994241398,0.013664089191704988
35000,0,10.094720363034709,0.00037384033203125,0.0008928775787353516,0.05768704414367676,34501.5,0.0,-21.519425008605214,50.0,0.0,4.4439949395924225,35000,-16.18321610830845,50.0,690.5,1.9877419966459273,-7.302166523456574,7.47850994682312,-4.541742751121521,-0.008704736657964531,0.016724411223083734
40000,0,13.963492919861995,0.0004930496215820312,0.0017709732055664062,0.08324885368347168,39501.5,0.0,-13.570609227298087,50.0,0.0,2.826285031154299,40000,-14.667174086226305,50.0,790.5,5.253160576581955,-8.392429859161377,8.703440180778504,-5.101571488648653,-0.048616847278317436,0.0461166484169662
45000,0,10.999453940558942,0.00043487548828125,0.0010631084442138672,0.06711912155151367,44501.5,0.002,-14.09841425697005,50.0,0.05,2.132128024677927,45000,-14.845033279576516,50.0,890.5,5.230415113210678,-10.437800483703613,10.686138215065002,-2.233292222848162,0.1098224543085089,0.061537551809102295
50000,0,7.682051680764289,0.0006561279296875,0.0017499923706054688,0.1418781280517578,49501.5,0.003,-18.61056396271328,50.0,0.05,4.235173147049636,50000,-20.956984476722553,50.0,990.5,6.58217393374443,-11.555379873275756,11.77496255683899,-4.010644864678383,-0.00044154461927246305,0.061460402555763724
55000,0,7.543599768168204,0.0006060600280761719,0.001737833023071289,0.12685418128967285,54501.5,0.0,-21.49165938616809,50.0,0.0,4.556962170623948,55000,-19.251571444915907,50.0,1090.5,10.671239298343659,-11.996551279067994,12.231850445747375,-7.766212434291839,-0.17869775873422622,0.04816225896403194
60000,0,8.115986337725369,0.00037384033203125,0.0009150505065917969,0.05904698371887207,59501.5,0.0,-20.954311010663353,50.0,0.0,4.120741867122811,60000,-18.93823480684383,50.0,1190.5,12.158617870807648,-14.505802714347839,14.706491344451905,-4.195047469139099,-0.02127450199658051,0.10851223917305469
65000,0,14.518328140389992,0.0004169940948486328,0.0010476112365722656,0.06624317169189453,64501.5,0.0,-17.68527068222294,50.0,0.0,5.11630811207858,65000,-18.211902167907414,50.0,1290.5,12.937952779769898,-15.092785020828247,15.307438985824586,-3.816078160524368,0.015108288114191964,0.07990977624058723
70000,0,12.828137890958027,0.0004470348358154297,0.0008718967437744141,0.05476021766662598,69501.5,0.0,-16.14822583453439,50.0,0.0,4.48840653384638,70000,-15.524625169227889,50.0,1390.5,13.689649504184723,-15.551609479904174,15.789424759864808,-3.8711601366996766,0.008117584984283895,0.061741984013468025
75000,0,15.37714801657252,0.0004489421844482422,0.0014200210571289062,0.06377291679382324,74501.5,0.0,-16.60779438070994,50.0,0.0,7.075959668235196,75000,-14.53967359201516,50.0,1490.5,13.369523371219636,-16.203219847679136,16.466201809883117,-4.183561150074005,-0.008410246811341494,0.045138408936560154
80000,0,15.30175526576263,0.00039124488830566406,0.0008568763732910156,0.06412506103515625,79501.5,0.016,-11.41923777697409,50.0,0.1,3.3517072655422777,80000,-16.08597453201409,50.0,1590.5,12.479208190441131,-16.880086780548094,17.19826466178894,-3.7681275696754457,0.00887672931922134,0.03739980120956898
85000,0,15.252212325051458,0.00034809112548828125,0.0023479461669921875,0.05934309959411621,84501.5,0.005,-21.074353953154418,50.0,0.05,6.857619118944948,85000,-18.384969359201875,50.0,1690.5,15.358003367424011,-17.11256386756897,17.424276651382446,-4.288785216808319,-0.021859609185368754,0.07793079163134098
90000,0,15.445561699633394,0.0004038810729980469,0.0008440017700195312,0.06413125991821289,89501.5,0.007,-13.615745829278671,50.0,0.1,4.4745063046185445,90000,-12.44716942224409,50.0,1790.5,12.388711005210876,-17.526545837402345,17.82299840927124,-3.806938775062561,0.008417199042974971,0.04446654469147324
95000,0,15.400801125094956,0.0004038810729980469,0.0008478164672851562,0.06504225730895996,94501.5,0.0,-13.189273346576268,50.0,0.0,2.818175608320996,95000,-13.861527970245598,50.0,1890.5,11.912624740600586,-18.017892974853517,18.368046884536742,-4.532693401575089,-0.03273825301101897,0.061296524345874785
100000,0,15.370135771491949,0.0003809928894042969,0.0009150505065917969,0.06541085243225098,99501.5,0.0,-11.297856365727691,50.0,0.0,2.623427130875139,100000,-11.871342678631834,50.0,1990.5,14.28141728925705,-18.63993846130371,18.99422945213318,-3.9387060415744783,0.0034234360423288307,0.05383376086503267
105000,0,15.400552991057316,0.0003619194030761719,0.0008599758148193359,0.05810403823852539,104501.5,0.012,-12.221179949758897,50.0,0.1,2.0240516032646347,105000,-11.549676793391546,50.0,2090.5,15.195360343456269,-19.145492523193358,19.475952671051026,-4.104682316303253,-0.005989595270773861,0.05474740466102958
110000,0,15.39596146656203,0.0003819465637207031,0.0008521080017089844,0.06478404998779297,109501.5,0.009,-11.14537294631677,50.0,0.1,2.6434461189586678,110000,-11.682985707345262,50.0,2190.5,16.49567409992218,-19.352785329818726,19.661974882125854,-3.9079070382118224,0.00621892286487855,0.06715658941119909
