time/steps,time/epochs,time/steps_per_second,time/dataset,time/preprocess,time/train_step,train/env_steps,eval/success,eval/reward,eval/length,eval/is_success,eval/reward_std,step,train/reward,train/length,train/num_ep,train/q_loss,train/target_q,train/actor_loss,train/entropy,train/alpha_loss,train/alpha
95000,0,7.878680051575128,0.0005412101745605469,0.0022058486938476562,0.0858461856842041,94501.5,0.0,-1.704215335415131,50.0,0.0,0.6788286358829734,95000,-1.6570142437681046,50.0,1890.5,0.2163924207687378,-2.2211238627433776,2.270505010128021,-4.296863914012909,-0.0031742874545161613,0.01134073808323592
100000,0,7.68326276524952,0.0007138252258300781,0.0017893314361572266,0.1335008144378662,99501.5,0.0,-1.6392891396818539,50.0,0.0,0.5284804328026267,100000,-1.7158025445260532,50.0,1990.5,0.26297483913600445,-2.284355256319046,2.328422343492508,-4.0780606501102445,-0.0008450019359443104,0.011093471833504736
105000,0,7.710071641741638,0.0005650520324707031,0.0014581680297851562,0.13031291961669922,104501.5,0.0,-1.6426532170256483,50.0,0.0,0.6423387955321834,105000,-1.5737391965533427,50.0,2090.5,0.26609493954479696,-2.3229832713603975,2.367337561130524,-4.2050671851634975,-0.0019720916706864955,0.009638370088301599
110000,0,7.903520960112698,0.0006320476531982422,0.001360177993774414,0.12166404724121094,109501.5,0.0,-1.5243838400441188,50.0,0.0,0.63580559727462,110000,-1.5799307344627878,50.0,2190.5,0.2782832909673452,-2.348083646774292,2.3940755264759064,-4.00752029132843,-5.671855006949045e-05,0.008371675737202168
115000,0,8.561567013116168,0.0005991458892822266,0.001714944839477539,0.12677979469299316,114501.5,0.0,-1.3941743806194693,50.0,0.0,0.7328581940067866,115000,-1.2966996823188337,50.0,2290.5,0.2824170919805765,-2.3625641944408415,2.410460681438446,-4.038290153265,-0.0002979882680301671,0.007693230729550123
120000,0,7.6431890783952605,0.0008258819580078125,0.0018341541290283203,0.14275097846984863,119501.5,0.0,-1.6254559907311208,50.0,0.0,0.610163259474357,120000,-1.4987491347470845,50.0,2390.5,0.2817043891400099,-2.340142671108246,2.3859594690799715,-3.9340193512439727,0.0005191995653440244,0.007740722809452563
125000,0,7.959791580923398,0.0007722377777099609,0.0015528202056884766,0.13620495796203613,124501.5,0.1,-1.483915125413708,50.0,0.1,0.7209342539440833,125000,-1.6861753952772023,50.0,2490.5,0.2727991597950459,-2.297574070930481,2.3406316578388213,-3.964361257791519,0.0002499747724068584,0.006880812477786094
130000,0,7.445071976158269,0.0005612373352050781,0.0017418861389160156,0.12523508071899414,129501.5,0.05,-1.6963586262482893,50.0,0.05,0.6850914735994704,130000,-1.6962841059767257,50.0,2590.5,0.25567964221537115,-2.263701862335205,2.3045641944408417,-4.0978455791473385,-0.0006417631014010112,0.006554154872428625
135000,0,11.137643074948457,0.0005707740783691406,0.0013298988342285156,0.10956120491027832,134501.5,0.0,-1.4645888859536256,50.0,0.0,0.6671462286879046,135000,-1.5464074650224402,50.0,2690.5,0.24791487863659858,-2.212847046852112,2.2566335010528564,-3.996022752761841,2.9799736221320928e-05,0.006581375969108194
140000,0,12.332822281636398,0.0005710124969482422,0.002084970474243164,0.09411787986755371,139501.5,0.0,-1.6101849858807977,50.0,0.0,0.6945960755989539,140000,-1.5229893254146079,50.0,2790.5,0.23526534177362918,-2.167208329439163,2.2097357292175293,-3.9299741361141205,0.00041088480793405324,0.0059219476585276425
145000,0,12.789632622628105,0.0008020401000976562,0.001260995864868164,0.0850222110748291,144501.5,0.0,-1.6687508582895514,50.0,0.0,0.8784971620182563,145000,-1.6748645256191241,50.0,2890.5,0.23442383520305157,-2.1204287440776826,2.159591839313507,-4.069612536668777,-0.00042879009117314127,0.006181202351115644
150000,0,10.06092573995648,0.0006110668182373047,0.0017101764678955078,0.09599089622497559,149501.5,0.0,-1.427538793351121,50.0,0.0,0.5983791136731418,150000,-1.6911914748486747,50.0,2990.5,0.20806688550114633,-2.0804099168777466,2.1173816187381744,-4.1141174492836,-0.0005837540721768164,0.005313444662839175
155000,0,10.152746955560982,0.0006682872772216797,0.003965854644775391,0.0937049388885498,154501.5,0.0,-1.7129609026775703,50.0,0.0,0.8446642030738866,155000,-1.4068505370635027,50.0,3090.5,0.2044130605533719,-2.041914701461792,2.0811201171875,-4.247541710853577,-0.0015322878788028903,0.006001324072945863
160000,0,10.074064829642534,0.0006783008575439453,0.0017306804656982422,0.11371588706970215,159501.5,0.05,-1.516191370556281,50.0,0.05,0.7990818685289495,160000,-1.5432048578760686,50.0,3190.5,0.1964877326861024,-2.04327296769619,2.0806918795108795,-3.9849296991825103,0.00010246077014016919,0.006317561571951956
165000,0,12.084928043805835,0.0005180835723876953,0.0013909339904785156,0.0968618392944336,164501.5,0.05,-1.470333967883081,50.0,0.05,0.7563914947287919,165000,-1.6189976406925157,50.0,3290.5,0.17928662388026714,-2.053724409818649,2.0923944177627565,-3.800393494129181,0.0011600193215344915,0.0059592431462369855
170000,0,7.720226162082286,0.0009043216705322266,0.0013408660888671875,0.14243316650390625,169501.5,0.0,-1.6713032092856845,50.0,0.0,0.7823540858414496,170000,-1.663803815902964,50.0,3390.5,0.18124031315743924,-2.047936134815216,2.0850220630168916,-3.9303413274288177,0.0004000768648693338,0.00566625509550795
175000,0,8.087989357285993,0.0007939338684082031,0.0018401145935058594,0.12469768524169922,174501.5,0.0,-1.8453173833858572,50.0,0.0,0.5791558641660223,175000,-1.575775111879336,50.0,3490.5,0.1846274517029524,-2.0479848486185075,2.0839372997283934,-4.079564807653427,-0.00044473703566472975,0.005558125182520598
180000,0,15.699984603975611,0.00037598609924316406,0.0008480548858642578,0.059866905212402344,179501.5,0.0,-1.784877865150887,50.0,0.0,0.7168462866410482,180000,-1.5855411489307174,50.0,3590.5,0.17690108229219914,-2.053358107328415,2.090257496595383,-3.977170701742172,0.00011893569868698251,0.00512721302639693
185000,0,15.584823289645213,0.0004639625549316406,0.0009119510650634766,0.06249094009399414,184501.5,0.0,-1.2202193728935435,50.0,0.0,0.5481069131677682,185000,-1.565829949498592,50.0,3690.5,0.17226512802392244,-2.049009966611862,2.0874793117046355,-3.863459931612015,0.000694210659887176,0.005006157101131976
190000,0,15.605528221940038,0.00045013427734375,0.0008821487426757812,0.07862591743469238,189501.5,0.0,-1.5705150243033275,50.0,0.0,0.45336679507396793,190000,-1.636078218257285,50.0,3790.5,0.17152984743565322,-2.0404460883140563,2.0780325593948366,-3.8929192340373993,0.000511672378910589,0.004852404576260597
195000,0,15.53150154364863,0.0004050731658935547,0.001415252685546875,0.06603479385375977,194501.5,0.0,-1.5571149698559243,50.0,0.0,0.8526145952014301,195000,-1.5899811524477143,50.0,3890.5,0.17086850368231535,-2.030242829680443,2.0670047566890717,-4.01508289861679,-6.961570322528133e-05,0.004861132167745382
200000,0,15.58298942092763,0.00043582916259765625,0.0009789466857910156,0.07084107398986816,199501.5,0.0,-1.6076567672016164,50.0,0.0,0.6350041265287312,200000,-1.568821675810583,50.0,3990.5,0.1669566208794713,-2.028397298574448,2.0643108806610106,-4.02933723115921,-0.00013262711346760626,0.004578428835608065
205000,0,15.57522961484547,0.0004630088806152344,0.0009930133819580078,0.06005096435546875,204501.5,0.0,-1.8549724778655687,50.0,0.0,0.7560539597762946,205000,-1.5318500441753329,50.0,4090.5,0.16779745799303056,-2.024879091858864,2.0602351553440093,-4.061834048986435,-0.00029534134000277844,0.0047707290048711005
210000,0,15.445789330416998,0.00045108795166015625,0.0008509159088134766,0.06287908554077148,209501.5,0.0,-1.717569114206308,50.0,0.0,0.7121654279319194,210000,-1.3361492796490997,50.0,4190.5,0.1591223630607128,-2.0299436049461366,2.0666554865837097,-4.025085139751434,-0.0001162537328855251,0.004693062601611018
215000,0,15.499958991278428,0.00043702125549316406,0.0009357929229736328,0.06476020812988281,214501.5,0.0,-1.6105565912222861,50.0,0.0,0.5415342848726139,215000,-1.6859562789423297,50.0,4290.5,0.15765533692389727,-2.029895827651024,2.0665161130428316,-3.9437793543338775,0.0002960570897812431,0.005069225097075105
220000,0,15.498270396077409,0.0004329681396484375,0.0013072490692138672,0.06688785552978516,219501.5,0.0,-1.6920097174112887,50.0,0.0,0.7726817068362473,220000,-1.7497593004517884,50.0,4390.5,0.15479547486454248,-2.0215762037038805,2.0569243454933166,-4.018219485759735,-9.383319445259985e-05,0.005163985230959952
225000,0,15.647745692615429,0.00040602684020996094,0.0008928775787353516,0.05866813659667969,224501.5,0.0,-1.6475342438686578,50.0,0.0,0.7910164243234756,225000,-1.7791355134570026,50.0,4490.5,0.15484243905544282,-2.015316039919853,2.0511743457317353,-4.059650352716446,-0.0003209338663946255,0.005361292125657201
230000,0,15.547197999896012,0.0003483295440673828,0.0009517669677734375,0.06862521171569824,229501.5,0.0,-1.3796523668758855,50.0,0.0,0.6249707731852091,230000,-1.2021901485394721,50.0,4590.5,0.15165257835388182,-2.011680137991905,2.0478140811920165,-3.938507513999939,0.0002972233002110443,0.004838057711720466
235000,0,13.04599869247137,0.0009779930114746094,0.0022902488708496094,0.14192795753479004,234501.5,0.0,-1.7620646648196014,50.0,0.0,0.7136598507567582,235000,-1.5106420038132098,50.0,4690.5,0.15170113746076822,-2.003668304681778,2.0395666761398314,-3.980628247976303,9.825676255786675e-05,0.004983632329385728
240000,0,6.2673600687644235,0.0009801387786865234,0.0012350082397460938,0.16141390800476074,239501.5,0.0,-1.6442916266427257,50.0,0.0,0.6704877732446736,240000,-1.425687065233135,50.0,4790.5,0.14965887743979692,-2.012194525241852,2.0479503915309905,-3.9755081360340117,0.00012181959891677252,0.004946132480632514
245000,0,6.3847132218895695,0.0006992816925048828,0.0024788379669189453,0.13490509986877441,244501.5,0.05,-1.2954237510893563,50.0,0.05,0.5459049236789966,245000,-1.531636296848285,50.0,4890.5,0.1485741233602166,-2.010596370458603,2.046964044570923,-3.967076078891754,0.00016704048927931582,0.00504061278142035
250000,0,6.411188333649534,0.0008111000061035156,0.0012919902801513672,0.19399094581604004,249501.5,0.05,-1.472119029446024,50.0,0.05,0.7117660826810255,250000,-1.7123507830650966,50.0,4990.5,0.14646467231214047,-2.0124534261226654,2.049111399650574,-3.978720309972763,0.00011293257305806036,0.005097148095257581
255000,0,9.390404168650388,0.0003788471221923828,0.002218961715698242,0.05432701110839844,254501.5,0.0,-1.747280398875019,50.0,0.0,0.6196592557307908,255000,-1.6138249177463226,50.0,5090.5,0.14564362582564355,-2.0196318917274474,2.0553062517642973,-3.9634956548213958,0.000188102842628723,0.00506745018158108
260000,0,11.97942024219684,0.0005929470062255859,0.0019440650939941406,0.07420110702514648,259501.5,0.05,-1.6343823642189617,50.0,0.05,0.6637198133488379,260000,-2.06343680321594,50.0,5190.5,0.14778236972913145,-2.019583229660988,2.0562736620903017,-3.995420826435089,2.660372095851926e-05,0.00544660054706037
265000,0,7.578196664207955,0.0005850791931152344,0.00180816650390625,0.11274290084838867,264501.5,0.05,-1.4250282710793751,50.0,0.05,0.6409558938852631,265000,-1.644843477640014,50.0,5290.5,0.14680288859456778,-2.021747675895691,2.05760480761528,-3.971789999961853,0.0001525968192363507,0.0052237797332927586
270000,0,13.463788263871278,0.00046896934509277344,0.0008778572082519531,0.06440496444702148,269501.5,0.1,-1.4578459622870155,50.0,0.1,0.8347008053708229,270000,-1.4487696347603316,50.0,5390.5,0.14668903941661118,-2.0216129606962205,2.0574211463928225,-4.0021952271461485,-9.14911807194585e-06,0.005494495739229024
275000,0,7.654130245072925,0.0007729530334472656,0.002492189407348633,0.1254878044128418,274501.5,0.0,-1.3386741457432483,50.0,0.0,0.5846714607206844,275000,-1.6873135127402463,50.0,5490.5,0.14503004655241966,-2.026198867201805,2.0624887783527375,-4.011774072170257,-6.13972230348736e-05,0.00535658030025661
280000,0,7.75737643992383,0.0006399154663085938,0.0016238689422607422,0.13649511337280273,279501.5,0.0,-1.4411448999735286,50.0,0.0,0.44931113578849746,280000,-1.475642864054136,50.0,5590.5,0.1425392460897565,-2.02083563041687,2.0560196504592896,-4.006337181568146,-3.1571012455970046e-05,0.005243788668420166
285000,0,7.8726240930973,0.0006589889526367188,0.0016429424285888672,0.07418298721313477,284501.5,0.0,-1.2927549222126553,50.0,0.0,0.571421952634811,285000,-1.8327096774465932,50.0,5690.5,0.14609708209335803,-2.0215925372838974,2.056863847017288,-4.089273268699646,-0.0004631983894360019,0.0053488637153059244
290000,0,7.68383111955194,0.0009038448333740234,0.0026082992553710938,0.12767577171325684,289501.5,0.0,-1.6718653902323688,50.0,0.0,0.7182628928002991,290000,-1.6554485057921569,50.0,5790.5,0.14366986916214228,-2.0261886610984803,2.0617968282699586,-4.00011340713501,1.3506978502846324e-06,0.005337741846218705
295000,0,7.762732506183631,0.0006351470947265625,0.002402067184448242,0.13841891288757324,294501.5,0.05,-1.4371600287151973,50.0,0.05,0.8011120666598754,295000,-1.7062721252789352,50.0,5890.5,0.14723333913832903,-2.037384761452675,2.0746977956295014,-4.044657502412796,-0.00023908460269740316,0.005363416942767799
300000,0,7.668200107775561,0.0008778572082519531,0.0018270015716552734,0.13572096824645996,299501.5,0.05,-1.5141666482641936,50.0,0.05,0.6204403099192155,300000,-1.5227473588041844,50.0,5990.5,0.14316352066025137,-2.046018013715744,2.083205092191696,-3.973408000230789,0.00014097185527862165,0.005187987090088427
305000,0,13.333856009732742,0.0005068778991699219,0.0009191036224365234,0.06239891052246094,304501.5,0.0,-1.494857647894849,50.0,0.0,0.7367939839396311,305000,-1.613903591264944,50.0,6090.5,0.14650396792590617,-2.0515282697677613,2.0894561932086946,-4.019323649168014,-0.00010272500621431391,0.0053334609577432275
310000,0,14.89076898420261,0.0004222393035888672,0.0018239021301269531,0.06499695777893066,309501.5,0.0,-1.3266258516518223,50.0,0.0,0.810685916051177,310000,-1.69427893325811,50.0,6190.5,0.1472818657681346,-2.0597701814174654,2.0968703577518464,-3.9935846426486967,3.681746257643681e-05,0.0054300940660759805
315000,0,14.380692221192602,0.0004711151123046875,0.0008320808410644531,0.06543993949890137,314501.5,0.0,-1.5930987236429803,50.0,0.0,0.5822995358787483,315000,-1.6186356226211491,50.0,6290.5,0.15067660622298717,-2.0655157759189606,2.1038822021484376,-4.005375725984574,-2.6768768519104924e-05,0.005457803749945015
320000,0,14.155606507845478,0.00047278404235839844,0.0008614063262939453,0.06281065940856934,319501.5,0.05,-1.852420142787178,50.0,0.05,0.7616251081230767,320000,-1.498699173655599,50.0,6390.5,0.1551323177590966,-2.0716828227043154,2.1092839550971987,-4.007600478649139,-3.917056992213475e-05,0.005272005333565175
325000,0,14.158426583112394,0.00040602684020996094,0.0007970333099365234,0.07356381416320801,324501.5,0.0,-1.7595655071183984,50.0,0.0,0.7687141512989701,325000,-1.4167741954656614,50.0,6490.5,0.1518971151188016,-2.08009708070755,2.11696586561203,-3.993571360588074,3.643818420096068e-05,0.005509004363324493
330000,0,14.282644357553645,0.0004711151123046875,0.0014789104461669922,0.06994295120239258,329501.5,0.05,-1.6703466913422844,50.0,0.05,0.7243230308312554,330000,-1.3685445342145186,50.0,6590.5,0.15283168447762727,-2.0830115938186644,2.1210626714229583,-3.9909999976158144,5.124136849917704e-05,0.005488457598723471
335000,0,14.271894233016246,0.0004391670227050781,0.001317739486694336,0.06694316864013672,334501.5,0.0,-1.745976232556453,50.0,0.0,0.5914156961227974,335000,-1.7305942894731552,50.0,6690.5,0.14777240286767482,-2.083101173400879,2.1198935499191283,-3.9927352318763734,4.116959096427309e-05,0.005303646673914045
340000,0,14.243900469669612,0.0004849433898925781,0.0014209747314453125,0.0782630443572998,339501.5,0.0,-1.5243071390998746,50.0,0.0,0.774681812071595,340000,-1.519193822100267,50.0,6790.5,0.15247375950217246,-2.090971654891968,2.1290687007904054,-4.011944939136505,-6.329726607145858e-05,0.005464266198221594
345000,0,14.251792933508204,0.0005412101745605469,0.0011327266693115234,0.07504415512084961,344501.5,0.0,-1.670561558902157,50.0,0.0,0.6673310366866096,345000,-1.5954381812833514,50.0,6890.5,0.1544917830750346,-2.106668309688568,2.145392558813095,-3.995573431968689,2.613889851636486e-05,0.005380467730108649
350000,0,14.298012568262521,0.00043702125549316406,0.000823974609375,0.0695040225982666,349501.5,0.0,-1.361177098126546,50.0,0.0,0.5847453517086715,350000,-1.5836532363017208,50.0,6990.5,0.15483515671640635,-2.1106491456031797,2.148850749492645,-3.975438744544983,0.0001358378611257649,0.005408678494859487
355000,0,14.24938874332113,0.0004296302795410156,0.0008981227874755859,0.0666511058807373,354501.5,0.0,-1.5450152656354719,50.0,0.0,0.5760056588140695,355000,-1.7795440413752872,50.0,7090.5,0.1579181428477168,-2.1200118877887726,2.1589625160694124,-4.042827590465546,-0.00022905368196734344,0.005419770356733352
360000,0,14.350150727074807,0.0005521774291992188,0.002040863037109375,0.07481908798217773,359501.5,0.05,-1.5548396463557939,50.0,0.05,0.6808687985574935,360000,-1.3396505021695653,50.0,7190.5,0.16119118110090494,-2.1318330352306365,2.169830583572388,-4.017513418674469,-8.702728994467179e-05,0.0051260106419213115
365000,0,14.216766464816999,0.00045680999755859375,0.0010051727294921875,0.06533598899841309,364501.5,0.0,-1.5610655919081438,50.0,0.0,0.7451996492818502,365000,-1.8784536059853874,50.0,7290.5,0.1561683811545372,-2.1389922552108764,2.1767939925193787,-4.013593196630478,-6.874871779291424e-05,0.005172037355601788
370000,0,14.333370876251646,0.0004401206970214844,0.0008389949798583984,0.0683441162109375,369501.5,0.05,-1.5195140724801663,50.0,0.05,0.7327628960887175,370000,-1.5910317651002213,50.0,7390.5,0.1555495150834322,-2.1479510281085967,2.1863064265251158,-4.0324292302131655,-0.0001607933423219947,0.005063562012743205
375000,0,14.320255801731234,0.0004277229309082031,0.0008590221405029297,0.06610584259033203,374501.5,0.0,-1.437401732500868,50.0,0.0,0.6160683417877372,375000,-1.7750278719050416,50.0,7490.5,0.15968834299594165,-2.1497443540096284,2.1893601512908933,-4.011130145072937,-5.462212866405025e-05,0.005130679969210177
380000,0,14.356608483864761,0.0004353523254394531,0.0007967948913574219,0.06738519668579102,379501.5,0.05,-1.5164735496845694,50.0,0.05,0.7350533801833409,380000,-1.3376926024509679,50.0,7590.5,0.1617081017047167,-2.1651968472003937,2.205555371284485,-4.031487305402756,-0.000160099724358588,0.005288388095330447
385000,0,14.406968466383258,0.0004870891571044922,0.0008149147033691406,0.07057309150695801,384501.5,0.0,-1.6765706454165148,50.0,0.0,0.4781197634373004,385000,-1.4263062722492434,50.0,7690.5,0.16288935673236846,-2.1786880848407746,2.2192701799869536,-3.9678140180110932,0.00016706450129277072,0.0052630834998562935
390000,0,14.330796892101633,0.00043082237243652344,0.0013518333435058594,0.06386518478393555,389501.5,0.0,-1.705028461653972,50.0,0.0,0.7979180719195036,390000,-1.4669358442524776,50.0,7790.5,0.16302346651256083,-2.187342194080353,2.2280057418346404,-4.002511548519134,-1.0950726700684754e-05,0.005196888881735503
395000,0,14.389813546372222,0.0003750324249267578,0.0012788772583007812,0.06916594505310059,394501.5,0.0,-1.5457811283965586,50.0,0.0,0.8188745730447625,395000,-1.5536081102645285,50.0,7890.5,0.16167827531695367,-2.1972661271095277,2.23721857213974,-4.007663993120193,-3.803096180126886e-05,0.005312243625055999
400000,0,14.441067772558815,0.0004191398620605469,0.0014090538024902344,0.07102489471435547,399501.5,0.05,-1.687730273946078,50.0,0.05,0.6877990178557378,400000,-1.7625106230994263,50.0,7990.5,0.16499696570634842,-2.2016965870857237,2.2424891707897188,-3.952173973321915,0.00025491748388594717,0.005223165380302816
405000,0,14.409321381558769,0.0004241466522216797,0.0009100437164306641,0.06419992446899414,404501.5,0.0,-1.5470064720692676,50.0,0.0,0.5056485932817056,405000,-1.557944473490462,50.0,8090.5,0.16539023480564355,-2.202671421289444,2.243787427186966,-4.078076452255249,-0.0004104386529797921,0.00532136769965291
410000,0,14.398542706698457,0.00045609474182128906,0.0009620189666748047,0.07781672477722168,409501.5,0.0,-1.4455414206144335,50.0,0.0,0.7745841905292887,410000,-1.4152446537194732,50.0,8190.5,0.16401306776702404,-2.2096964933872223,2.249992168188095,-3.9902510118484495,5.186967231566087e-05,0.0051446448909118776
415000,0,14.439711116956119,0.0004658699035644531,0.0015952587127685547,0.07648468017578125,414501.5,0.0,-1.8476439421185937,50.0,0.0,0.7246012553975688,415000,-1.7406320733071516,50.0,8290.5,0.16465905936062336,-2.2178558571338653,2.2590707087516786,-4.002004096984863,-8.454188642645022e-06,0.005263215754181146
420000,0,14.377330141696829,0.0004811286926269531,0.0008611679077148438,0.0602879524230957,419501.5,0.05,-1.7138057963397202,50.0,0.05,0.8417575763627636,420000,-1.5864379515846339,50.0,8390.5,0.16492430454492568,-2.2229853625297546,2.2637225122451783,-4.010130841970444,-5.000152558204718e-05,0.005042415481526404
425000,0,14.408128024575118,0.0005280971527099609,0.002035856246948242,0.05967283248901367,424501.5,0.0,-1.5213583445347458,50.0,0.0,0.7402832459878623,425000,-1.5839930398665534,50.0,8490.5,0.16530550106614827,-2.222576130390167,2.2623594813346863,-3.958241359949112,0.00021475004032981814,0.005270007591694594
430000,0,14.34775500778949,0.0005528926849365234,0.001499176025390625,0.07383894920349121,429501.5,0.0,-1.808369518470112,50.0,0.0,0.5388787280525916,430000,-1.5935206770555252,50.0,8590.5,0.16708677057921886,-2.2235493953227996,2.264911497116089,-4.018777675867081,-9.582399909413653e-05,0.005245354505721479
435000,0,14.4453744860145,0.0004329681396484375,0.002735137939453125,0.06540083885192871,434501.5,0.1,-1.6257037042206346,50.0,0.1,0.7175213740303532,435000,-1.626240363655209,50.0,8690.5,0.16483976842463016,-2.233934824466705,2.2754101164340974,-3.9335460295677187,0.0003468115198920714,0.005262157036922872
440000,0,14.269986311706536,0.0004858970642089844,0.0009043216705322266,0.07346367835998535,439501.5,0.0,-1.5794676416329754,50.0,0.0,0.6623240844010504,440000,-1.7452552256273197,50.0,8790.5,0.17155213579535483,-2.23932661318779,2.2814090440273285,-4.043100922346115,-0.00023457086418784457,0.005465249035507441
445000,0,14.26610348371874,0.0004432201385498047,0.0008409023284912109,0.07257819175720215,444501.5,0.05,-1.5629399070947785,50.0,0.05,0.6888270755398432,445000,-1.4893494328182655,50.0,8890.5,0.16890502229332924,-2.2497284014225007,2.2918997550010682,-4.008431143522262,-4.315296875211061e-05,0.005235973701346665
450000,0,14.405924924618922,0.00045609474182128906,0.0014328956604003906,0.0766761302947998,449501.5,0.05,-1.3889210328672608,50.0,0.05,0.8492162242586027,450000,-1.2601418375434275,50.0,8990.5,0.17192842423170804,-2.263619460105896,2.3065004861354828,-4.036508301973343,-0.00019512932663201353,0.00542682470427826
455000,0,14.23718620434639,0.00040411949157714844,0.0012521743774414062,0.06497883796691895,454501.5,0.0,-1.3555626000963337,50.0,0.0,0.5179520230181526,455000,-1.6985965600009973,50.0,9090.5,0.17207178786396982,-2.2781475937366484,2.3216453063488007,-4.029669703245163,-0.00016052123460031,0.0055262158620171245
