time/steps,time/epochs,time/steps_per_second,time/dataset,time/preprocess,time/train_step,train/env_steps,eval/success,eval/reward,eval/length,eval/is_success,eval/reward_std,step,train/reward,train/length,train/num_ep,train/q_loss,train/target_q,train/actor_loss,train/entropy,train/alpha_loss,train/alpha
250000,0,32.05197147749414,0.00035500526428222656,0.0008399486541748047,0.027224063873291016,249501.5,0.0,-21.54518840260917,50.0,0.0,6.646958822138927,250000,-18.75694478383796,50.0,4990.5,9.865763622760772,-15.553390733718873,15.813653437614441,-3.9312674877643583,0.004762099086365197,0.06989820553362369
255000,0,30.943435552612396,0.0003724098205566406,0.0009086132049560547,0.03320908546447754,254501.5,0.0,-16.418139085256037,50.0,0.0,3.7073821432147733,255000,-19.18700697336506,50.0,5090.5,9.826177851676942,-15.624365956306457,15.87612168598175,-4.149345960140228,-0.010420280866965186,0.07146125485002995
260000,0,33.15231169830168,0.00039196014404296875,0.0010149478912353516,0.03224992752075195,259501.5,0.0,-15.045203542331247,50.0,0.0,5.123902699605479,260000,-15.864823435002268,50.0,5190.5,10.221321615695953,-15.658707847595215,15.923356280326843,-3.9275981965065,0.004905092966509983,0.0673123554289341
265000,0,32.90204860104024,0.00038504600524902344,0.0009047985076904297,0.03227424621582031,264501.5,0.0,-14.209181200459255,50.0,0.0,4.647304098752533,265000,-14.156654693092676,50.0,5290.5,9.98171593427658,-15.722744622230529,15.96698350906372,-3.9550696816444395,0.0030996336771640927,0.06559090568125248
270000,0,32.861336207267016,0.00045800209045410156,0.001093149185180664,0.03384876251220703,269501.5,0.0,-17.938952550044238,50.0,0.0,3.1644240980067493,270000,-13.665914322930934,50.0,5390.5,10.181065392494201,-15.746596022605896,16.003778595924377,-3.925465973138809,0.004969411863596179,0.0648748086169362
275000,0,32.67651036610916,0.000370025634765625,0.0009789466857910156,0.03217792510986328,274501.5,0.0,-15.394705819183011,50.0,0.0,4.6898321634238656,275000,-16.26580247271585,50.0,5490.5,9.796108273029327,-15.756928566932679,15.994667729377747,-3.9783388023376465,0.001362272888305597,0.058760597679764034
280000,0,30.917278884300014,0.00030112266540527344,0.0009479522705078125,0.029800891876220703,279501.5,0.004,-13.325760056135413,50.0,0.05,5.469329464080081,280000,-14.626304246066933,50.0,5590.5,9.872572373390197,-15.650867212295532,15.896017332077026,-3.8910367639064787,0.006565015886852052,0.060241518098860976
285000,0,33.19873937835077,0.0007028579711914062,0.0010838508605957031,0.03310823440551758,284501.5,0.035,-12.194621459626358,50.0,0.05,4.668481490164554,285000,-15.1490738313636,50.0,5690.5,9.698104116439819,-15.594790212631226,15.831046455383301,-3.9358193871974945,0.0036368580375565215,0.057300227262079714
290000,0,30.63898770394744,0.00038623809814453125,0.0010406970977783203,0.0340731143951416,289501.5,0.0,-13.6059656967247,50.0,0.0,3.3278753800810046,290000,-14.40740445532524,50.0,5790.5,9.679455509185791,-15.433702313423156,15.673445818901062,-4.022432919979096,-0.0012867126388591715,0.058173385135829446
295000,0,27.071282045526143,0.00047206878662109375,0.0011069774627685547,0.03676295280456543,294501.5,0.0,-12.771456391745636,50.0,0.0,4.0493957152061215,295000,-13.020612087406224,50.0,5890.5,9.610076074838638,-15.259078700065613,15.474081304550172,-4.048871037244797,-0.0026174474880099295,0.05499920681491494
300000,0,26.693259389157134,0.0005328655242919922,0.0011892318725585938,0.037097930908203125,299501.5,0.0,-15.883795825884047,50.0,0.0,3.1695048813329567,300000,-13.942370634221708,50.0,5990.5,9.405261125564575,-15.115209424972534,15.334532022476196,-3.929823932170868,0.003694358375389129,0.05234597540274263
305000,0,26.588982258434037,0.0005869865417480469,0.0016222000122070312,0.044499874114990234,304501.5,0.0,-14.311487518267219,50.0,0.0,3.278672292842186,305000,-14.969542562516605,50.0,6090.5,9.050772133350373,-14.979726683616638,15.207887701034545,-3.950784994125366,0.002596697302884422,0.053355933751910924
310000,0,27.75325172046937,0.0006561279296875,0.001302957534790039,0.04375100135803223,309501.5,0.0,-14.078719009046821,50.0,0.0,4.1356449588115165,310000,-16.109856860175885,50.0,6190.5,8.924651312828065,-14.911688734054566,15.124477410316468,-4.093991652488708,-0.0046669245583761945,0.04869748482853174
315000,0,27.497322647191076,0.0005640983581542969,0.0010387897491455078,0.03491091728210449,314501.5,0.0,-15.512048824517143,50.0,0.0,7.158449195893852,315000,-14.999450090328414,50.0,6290.5,9.478803265094758,-14.763441645622253,14.98672200012207,-3.9823251354694365,0.000976783046789933,0.05282315376028419
320000,0,25.805689172317717,0.0005118846893310547,0.0010230541229248047,0.035524845123291016,319501.5,0.0,-13.479411774871746,50.0,0.0,4.066574073338307,320000,-15.423441598032634,50.0,6390.5,8.78701437330246,-14.729640773773193,14.944207374572754,-3.995829531669617,0.0002410897264489904,0.04924531503766775
325000,0,26.108760203084042,0.0004248619079589844,0.0008933544158935547,0.04230785369873047,324501.5,0.0,-13.514231997249803,50.0,0.0,3.5862273049206315,325000,-13.231925710186777,50.0,6490.5,8.987944370269775,-14.670916668891907,14.888334841728211,-3.9368655734062195,0.0031390666899387726,0.04877091356739402
330000,0,27.03807333305373,0.0004010200500488281,0.0012021064758300781,0.03951287269592285,329501.5,0.0,-15.051262294369073,50.0,0.0,3.687719493944759,330000,-12.401927230537208,50.0,6590.5,9.049210459709167,-14.609761068344117,14.818513892173767,-3.99755135846138,0.00013967762293759734,0.04485576272383332
335000,0,33.04592943327132,0.000392913818359375,0.0009779930114746094,0.03328394889831543,334501.5,0.0,-12.315753420786356,50.0,0.0,3.211843491552977,335000,-13.821796124241533,50.0,6690.5,8.789956987857819,-14.570347159385681,14.790667539596557,-4.0075487041473385,-0.0002908554310561158,0.042488561116158965
340000,0,30.71771199542171,0.0004909038543701172,0.0012059211730957031,0.03464484214782715,339501.5,0.0,-13.118498235077913,50.0,0.0,2.8389147580473337,340000,-12.648225549648203,50.0,6790.5,8.656184060573578,-14.521029124259949,14.737202041625977,-3.9694922349452972,0.001260443081439007,0.04024173954129219
345000,0,25.681574109324206,0.0005550384521484375,0.0014629364013671875,0.043267250061035156,344501.5,0.0,-12.5958450244157,50.0,0.0,3.293133141855711,345000,-11.995175288875972,50.0,6890.5,8.678693164348603,-14.48265762233734,14.703709389686585,-4.001578099489212,-4.041629968560301e-05,0.04079058832302689
350000,0,30.42356771542537,0.0003199577331542969,0.0009551048278808594,0.03386187553405762,349501.5,0.0,-14.736823107832194,50.0,0.0,3.4281600311250098,350000,-13.536441756498869,50.0,6990.5,8.536316672086716,-14.49974890422821,14.720052962303162,-3.9938433527946473,0.0002616350055905059,0.03740190034732223
355000,0,30.786735510624272,0.000347137451171875,0.0009829998016357422,0.03338289260864258,354501.5,0.006,-12.642839155090812,50.0,0.05,3.7429494312600697,355000,-13.924712987631775,50.0,7090.5,8.43605359196663,-14.529205232620239,14.747477716445923,-4.061392619609832,-0.002464663828141056,0.03998956597223878
360000,0,30.32448914856004,0.0004329681396484375,0.0009951591491699219,0.033603668212890625,359501.5,0.0,-11.660062770883048,50.0,0.0,3.6532645072508076,360000,-12.875795886114346,50.0,7190.5,8.778113721609115,-14.524046594619751,14.737387948036194,-4.110955600976944,-0.004134066421713214,0.03804935009032488
365000,0,30.864142023514006,0.00037980079650878906,0.0009729862213134766,0.032315969467163086,364501.5,0.0,-13.4100063531744,50.0,0.0,3.1739508295588306,365000,-11.738267335864133,50.0,7290.5,8.452819003105164,-14.520526306152345,14.749465132713318,-4.006023369073867,-0.00021912833483656868,0.04095139501988888
370000,0,30.951850366605253,0.0004048347473144531,0.001363992691040039,0.03215193748474121,369501.5,0.0,-13.383311686029973,50.0,0.0,2.465736053030207,370000,-12.940903717773441,50.0,7390.5,8.545704170703887,-14.51050006389618,14.728753069877625,-4.07669622206688,-0.0029131149013410323,0.03841161722317338
375000,0,30.475217930696385,0.0004222393035888672,0.0009758472442626953,0.0345151424407959,374501.5,0.0,-13.148712034049296,50.0,0.0,3.013537052464666,375000,-12.178290753532504,50.0,7490.5,8.421690459489822,-14.539136271476746,14.762702687263488,-3.980417704105377,0.0007605428914539516,0.03878187542408705
380000,0,30.232388115421198,0.0003859996795654297,0.0009961128234863281,0.034360647201538086,379501.5,0.0,-13.868940625768866,50.0,0.0,2.5289636750365516,380000,-14.655380188757002,50.0,7590.5,8.687932808876038,-14.540241630554199,14.776670785903931,-3.976403647661209,0.0009014703118300531,0.037976366695016625
385000,0,32.73621185952612,0.0005190372467041016,0.0013799667358398438,0.03322720527648926,384501.5,0.0,-12.869020949841953,50.0,0.0,3.1140899884341557,385000,-12.932753021103418,50.0,7690.5,8.622944264411926,-14.609664171218872,14.839566591262818,-4.05998382806778,-0.0021712177214212717,0.03870990797504783
390000,0,30.9669016166017,0.00041985511779785156,0.001007080078125,0.034004926681518555,389501.5,0.0,-13.602663729569167,50.0,0.0,4.1588090695981235,390000,-13.260335387247988,50.0,7790.5,9.048428678512574,-14.690769241333008,14.925291921615601,-4.101594826936722,-0.004336307884659618,0.042268773067742585
395000,0,32.37845081098667,0.00039505958557128906,0.0009279251098632812,0.03214001655578613,394501.5,0.0,-11.242237841891974,50.0,0.0,3.703255845025038,395000,-13.349760425999738,50.0,7890.5,9.468264694690705,-14.894597752571105,15.139885964393615,-3.8279560062885283,0.007994471553480252,0.04400896666198969
400000,0,30.96187734550687,0.0005710124969482422,0.0009980201721191406,0.03351593017578125,399501.5,0.0,-13.24358872294103,50.0,0.0,2.691138892065767,400000,-13.451727457411627,50.0,7990.5,9.313887521743775,-15.031232107162475,15.280983666419983,-4.015565696954727,-0.0005696971200814005,0.04197513484582305
405000,0,30.83130439609818,0.0003819465637207031,0.0012600421905517578,0.034745216369628906,404501.5,0.0,-12.445389540682703,50.0,0.0,2.270632263468465,405000,-13.10092623909386,50.0,8090.5,9.275416219234467,-15.128218413352966,15.363453342437744,-4.000896626234055,-1.3605258776806294e-05,0.03690760444477201
410000,0,30.631842738198866,0.0004551410675048828,0.001016855239868164,0.034226179122924805,409501.5,0.0,-12.002565852143734,50.0,0.0,2.6713241008486843,410000,-13.203626378076663,50.0,8190.5,9.465190482616425,-15.127728858947753,15.379397681236266,-3.9391317594051363,0.0022944751234317664,0.03644381641224027
415000,0,30.689088759999343,0.00036716461181640625,0.0009942054748535156,0.03377485275268555,414501.5,0.012,-11.681789148087113,50.0,0.05,2.9856230053577932,415000,-12.415466404631585,50.0,8290.5,9.693053478240968,-15.198478757858277,15.440540785789489,-4.119183428287506,-0.00453875703952508,0.037801618319004776
420000,0,30.644787620894114,0.00038695335388183594,0.0010058879852294922,0.032943010330200195,419501.5,0.0,-12.345594785292995,50.0,0.0,3.267811443747247,420000,-12.584633523705152,50.0,8390.5,9.457307291030883,-15.224918237686158,15.466040660858154,-3.910553606033325,0.003266798320284579,0.03476727206632495
425000,0,30.835263736531548,0.00036907196044921875,0.0009827613830566406,0.03303027153015137,424501.5,0.0,-11.80335099030433,50.0,0.0,3.5848834797572455,425000,-13.135322667939084,50.0,8490.5,9.661443158626556,-15.18571864414215,15.428755724906921,-3.9110611629486085,0.0033888246787828393,0.03627008960023522
430000,0,30.832073155722345,0.0003581047058105469,0.0009739398956298828,0.0328221321105957,429501.5,0.0,-11.868862093551854,50.0,0.0,2.3808545588073127,430000,-12.713497896243759,50.0,8590.5,9.488741611003876,-15.247171635627746,15.497788178443908,-4.07552515912056,-0.002737371286493726,0.03764916314557195
435000,0,30.965747986257462,0.0003910064697265625,0.0009891986846923828,0.03327798843383789,434501.5,0.0,-10.650658658310277,50.0,0.0,3.6907509605976903,435000,-13.590464220927933,50.0,8690.5,9.928369489192963,-15.27334101676941,15.534903077125549,-3.9874815135002137,0.000534333189309109,0.04052490356191993
440000,0,30.37665480657977,0.00040984153747558594,0.0010139942169189453,0.03345203399658203,439501.5,0.0,-13.021788008456138,50.0,0.0,2.898369109276163,440000,-11.848047953612081,50.0,8790.5,9.719053291797637,-15.310922361373901,15.557789002418518,-4.035939888000488,-0.0012678460346651264,0.03619426902756095
445000,0,30.12390073597037,0.0003809928894042969,0.0010008811950683594,0.03480696678161621,444501.5,0.0,-11.695955696921569,50.0,0.0,3.4947760924102123,445000,-11.667577880303204,50.0,8890.5,9.39334337425232,-15.343855849266053,15.594140590667724,-4.060849791288375,-0.002021140644530533,0.0337776889167726
450000,0,30.821967662456867,0.0003809928894042969,0.0010292530059814453,0.03397870063781738,449501.5,0.0,-12.00749559589721,50.0,0.0,2.501209781444155,450000,-11.44715270436346,50.0,8990.5,9.027208045005798,-15.290955851554871,15.544810634613038,-3.9565783209800722,0.0014940325637289788,0.03359527951851487
455000,0,30.95554966502973,0.00036525726318359375,0.0009698867797851562,0.0319669246673584,454501.5,0.0,-11.610250553417691,50.0,0.0,3.421980296819206,455000,-13.100288022049076,50.0,9090.5,9.081259345054626,-15.269851521492004,15.521092060089112,-4.036295901298523,-0.0011423810815031174,0.030836557246744632
460000,0,31.009492157447927,0.00035691261291503906,0.0009791851043701172,0.03244304656982422,459501.5,0.0,-12.318317529207965,50.0,0.0,3.3617744983022666,460000,-12.04153364486245,50.0,9190.5,9.345015645980835,-15.270590924263,15.51477193069458,-4.1004362809658055,-0.003347510828782106,0.032365389116108416
