time/steps,time/epochs,time/steps_per_second,time/dataset,time/preprocess,time/train_step,train/outer_loss,train/pre_adapt_support_accuracy,train/post_adapt_support_accuracy,train/post_adapt_query_accuracy,train/gripper_goal_distance,valid/outer_loss,valid/pre_adapt_support_accuracy,valid/post_adapt_support_accuracy,valid/post_adapt_query_accuracy,valid/gripper_goal_distance,step
48000,2000,2.6873563843788233,0.0025980472564697266,0.007225394248962402,0.36696553230285645,1.59778493642807,0.6266145819425583,0.8300781239569187,0.7438281251490116,1.6211972,1.5321955800056457,0.6257812544703484,0.844270832836628,0.7611979141831398,1.5558125,48000
49000,2041,2.6352003574666014,0.002544999122619629,0.0069855451583862305,0.3932209014892578,1.5840942251682282,0.627109374627471,0.8285677093267441,0.7443749998509884,1.6119252,1.4982495069503785,0.6307291701436043,0.8429687514901161,0.7695312514901161,1.5916289,49000
50000,2083,2.5970114391362658,0.0023578405380249023,0.0068891048431396484,0.38397765159606934,1.601823890209198,0.6269010420888662,0.8348958329856395,0.741796875,1.6284976,1.645819318294525,0.6322916626930237,0.8468750014901161,0.7361979126930237,1.5621669,50000
51000,2125,2.579433062026244,0.0031653642654418945,0.006825089454650879,0.39083945751190186,1.6004395282268524,0.6289843758195639,0.8297916683554649,0.7446875012665987,1.6224144,1.5319848299026488,0.6255208268761635,0.840104167163372,0.7578125044703483,1.6400745,51000
52000,2166,2.5545682681422566,0.003097057342529297,0.008530497550964355,0.3858250379562378,1.588533798456192,0.6281249986588955,0.8283854165673256,0.7478645823895931,1.6301478,1.5660910487174988,0.6125,0.8398437514901161,0.7627604186534882,1.5825573,52000
53000,2208,2.5462432154654477,0.0024034976959228516,0.00838935375213623,0.3837655782699585,1.5995797526836395,0.6267968732118606,0.8312760405242443,0.7444270831346512,1.6234072,1.5198607444763184,0.6338541656732559,0.851302082836628,0.7661458358168602,1.631161,53000
54000,2250,2.390804090324849,0.0023604631423950195,0.005833148956298828,0.4283130168914795,1.5846975481510162,0.6242187507450581,0.826510415226221,0.749010416418314,1.6038966,1.5397884368896484,0.6244791686534882,0.8338541686534882,0.7554687485098839,1.6592995,54000
55000,2291,2.529095941832067,0.002520442008972168,0.007286429405212402,0.39267170429229736,1.5907933068275453,0.6278125004470348,0.8286197912693024,0.7433854168653489,1.6220305,1.5732906579971313,0.6164062485098839,0.8276041656732559,0.7687499985098839,1.5714298,55000
56000,2333,2.4861677671735714,0.0035132169723510742,0.006547451019287109,0.3772444725036621,1.5914702606201172,0.6265364579856396,0.8305729146301747,0.7483072905242443,1.5982451,1.5464667439460755,0.620833332836628,0.8343750044703484,0.7645833313465118,1.5940032,56000
57000,2375,2.5895039232493575,0.002886652946472168,0.005424857139587402,0.38284456729888916,1.6019251573085784,0.626380209773779,0.8291145837306977,0.7416927067935467,1.6227908,1.561820125579834,0.628125,0.8421875,0.7531249970197678,1.5756128,57000
58000,2416,2.5264404087828845,0.00400388240814209,0.006517529487609863,0.41116106510162354,1.5900572502613068,0.629427083209157,0.8304427076876163,0.7469531244784594,1.5941526,1.621388351917267,0.6223958358168602,0.8468749985098839,0.7523437485098838,1.6553538,58000
59000,2458,2.6028636872222557,0.0024794340133666992,0.0074759721755981445,0.377730131149292,1.574638946056366,0.6245312494039535,0.8288281251490116,0.7517968736588955,1.617135,1.5549262642860413,0.6328124985098839,0.841927082836628,0.7559895798563957,1.5987828,59000
60000,2500,2.594461107009595,0.0026793479919433594,0.008332967758178711,0.42033958435058594,1.590438860654831,0.6286979167163372,0.83322916790843,0.7449739577621222,1.6040568,1.5648064732551574,0.6299479201436042,0.8322916641831398,0.7499999985098839,1.593693,60000
61000,2541,2.516472022504149,0.0030919313430786133,0.006860136985778809,0.38029396533966064,1.5779807913303374,0.6249739585071802,0.8288020829856396,0.7496875006705522,1.6146208,1.5160175085067749,0.6333333343267441,0.8333333343267441,0.7658854186534881,1.5051649,61000
62000,2583,2.537493544274229,0.0022780895233154297,0.006403326988220215,0.3986467123031616,1.5915708756446838,0.6255729153007269,0.8299739582836628,0.7440624998509884,1.585567,1.548163104057312,0.6257812470197678,0.8455729186534882,0.7583333298563957,1.6783495,62000
63000,2625,2.6559375243138557,0.0030285120010375977,0.007123112678527832,0.4012298583984375,1.572378524541855,0.624635416790843,0.8290885426104069,0.7463802103698254,1.6117623,1.5475587606430055,0.6273437485098838,0.8356770887970925,0.7515625014901162,1.6202873,63000
64000,2666,2.4807169436058634,0.0029573440551757812,0.007031559944152832,0.38678407669067383,1.5857881999015808,0.6247656260430813,0.8263281260430813,0.748776041045785,1.622339,1.5780668258666992,0.6330729186534881,0.8526041701436042,0.7510416671633721,1.6933266,64000
65000,2708,2.4309327813386887,0.0023976564407348633,0.006712913513183594,0.3763540983200073,1.589233524799347,0.627421873435378,0.8330468763411045,0.7458072917163372,1.592967,1.5770737648010253,0.6289062514901161,0.8499999970197678,0.7611979186534882,1.60609,65000
66000,2750,2.5604249455268477,0.0024074316024780273,0.008843064308166504,0.4136165380477905,1.6051667153835296,0.629322916418314,0.83046875,0.7430729166418314,1.615636,1.555349051952362,0.6348958373069763,0.8447916641831398,0.7585937514901161,1.6195633,66000
67000,2791,2.540276729584127,0.002631068229675293,0.006760358810424805,0.39800548553466797,1.5830420970916748,0.6308593747019767,0.8310156260430813,0.7493750005215406,1.5865822,1.5830616116523744,0.636458334326744,0.8481770843267441,0.7476562559604645,1.670682,67000
68000,2833,2.577310627008512,0.0031806230545043945,0.007939934730529785,0.3708864450454712,1.590448077917099,0.6241406270861626,0.833411457836628,0.7477083341777324,1.6052388,1.561365008354187,0.629427082836628,0.855729167163372,0.7604166656732559,1.6223326,68000
69000,2875,2.5351870118569853,0.0024546384811401367,0.007759451866149902,0.38303685188293457,1.583155131340027,0.6274479166418314,0.8314583326876164,0.7491145840287209,1.6223514,1.5685499429702758,0.6346354186534882,0.8416666701436043,0.7463541716337204,1.6497463,69000
70000,2916,2.4744060304396664,0.0023282766342163086,0.008373618125915527,0.4195265769958496,1.6058461487293243,0.6262239576876163,0.8308072911202907,0.7373697903752326,1.6021228,1.601062273979187,0.624479167163372,0.8393229186534882,0.754166665673256,1.5909786,70000
71000,2958,2.5306935675783655,0.003273487091064453,0.007174968719482422,0.42570793628692627,1.5907649755477906,0.623125000745058,0.8318229171633721,0.7480468745529651,1.6126322,1.5856961727142334,0.6174479201436043,0.8445312485098839,0.7513020813465119,1.5757083,71000
72000,3000,2.5477437570785653,0.0024585723876953125,0.007019996643066406,0.40402305126190186,1.581779545545578,0.6275260406732559,0.8291406257450581,0.7538020822405815,1.6154822,1.602234995365143,0.6257812529802322,0.8471354186534882,0.7473958328366279,1.5712132,72000
73000,3041,2.432400012814119,0.0023850202560424805,0.00787508487701416,0.4231034517288208,1.6086789059638977,0.6259114593267441,0.8297135423123837,0.7453906267881394,1.6103983,1.5728254795074463,0.6388020843267441,0.8385416686534881,0.7460937514901161,1.6691601,73000
74000,3083,2.597959254563368,0.0027430057525634766,0.007814884185791016,0.3797565698623657,1.5668881392478944,0.6271354170143604,0.8310677096247673,0.7543489588052035,1.6190065,1.5117717504501342,0.62265625,0.8343749955296517,0.7598958387970924,1.5073007,74000
75000,3125,2.645490167648405,0.0023995637893676758,0.0054454803466796875,0.36661458015441895,1.5780047655105591,0.6279427076876164,0.8311718747019767,0.7500781252980232,1.62655,1.6095209956169128,0.6132812477648258,0.8244791641831398,0.7552083358168602,1.6307671,75000
76000,3166,2.7157456071061548,0.005021929740905762,0.009474992752075195,0.45237553119659424,1.5845923471450805,0.6276041661947965,0.829817708581686,0.748307290673256,1.5889504,1.5178678035736084,0.6244791686534882,0.8304687514901161,0.76640625,1.6936849,76000
77000,3208,2.72057971001332,0.0030374526977539062,0.008442521095275879,0.38065195083618164,1.5930955922603607,0.6284895836561918,0.8322395828366279,0.74343750230968,1.614744,1.5630085229873658,0.620833332836628,0.8369791686534882,0.7640624985098838,1.5656816,77000
78000,3250,2.858993696934756,0.0023353099822998047,0.0064879655838012695,0.37114906311035156,1.6038725507259368,0.6292447916418314,0.8287500022351741,0.7431770846992731,1.567032,1.5601940989494323,0.6263020828366279,0.8346354171633721,0.755989582836628,1.609595,78000
79000,3291,2.8565303403169597,0.0022875070571899414,0.0077364444732666016,0.3493385314941406,1.6173553144931794,0.6290625004470348,0.835182292163372,0.7415104156732559,1.5695986,1.57580908536911,0.6296875014901161,0.8257812529802322,0.7484375,1.6232808,79000
80000,3333,2.7700746759721397,0.002332448959350586,0.006838679313659668,0.35212552547454834,1.609670341014862,0.6250260405242443,0.8320833317935467,0.7432291663438082,1.6127367,1.553692638874054,0.6380208276212216,0.8455729156732559,0.7494791626930237,1.6261877,80000
81000,3375,2.843800300224965,0.002435922622680664,0.007058620452880859,0.33964991569519043,1.5856625497341157,0.6265625002980232,0.8307552075386048,0.7490364587306977,1.6188881,1.573674726486206,0.625260417163372,0.8390625014901161,0.7494791716337204,1.6114861,81000
82000,3416,2.730891485174675,0.002886056900024414,0.007464051246643066,0.3534308671951294,1.567613298892975,0.6265625005960465,0.8286718747019768,0.7511458326131105,1.6051908,1.5265029668807983,0.6286458298563957,0.8343750029802323,0.7617187485098839,1.5805103,82000
83000,3458,2.7595642630932886,0.002458930015563965,0.0073719024658203125,0.34785163402557373,1.572469027042389,0.6269791655242443,0.8319531248509884,0.7507291670143604,1.625369,1.572347676753998,0.6364583298563957,0.853385417163372,0.7578124970197677,1.6057001,83000
84000,3500,2.677697008354601,0.00297391414642334,0.0068814754486083984,0.3706561326980591,1.595562059879303,0.629140624627471,0.8313541676104069,0.7452083340287209,1.5899191,1.5249177098274231,0.62265625,0.82734375,0.7690104238688946,1.5771855,84000
85000,3541,2.63114763564639,0.0022737979888916016,0.006776094436645508,0.40718746185302734,1.5935331225395202,0.6248437494039536,0.830598957836628,0.749401041790843,1.5949845,1.5796839833259582,0.6127604193985462,0.8351562514901161,0.7486979186534881,1.6234728,85000
86000,3583,2.6083521853549527,0.002320408821105957,0.007451534271240234,0.4495584964752197,1.5852962803840638,0.6261458335816861,0.8319791664183139,0.7483333325386048,1.6222268,1.5624939918518066,0.6187500014901162,0.8385416612029075,0.7510416641831398,1.6217144,86000
87000,3625,2.7101140509603563,0.0023545026779174805,0.006794929504394531,0.34990358352661133,1.5762635052204133,0.6285677079111338,0.8323958341777324,0.7457031252980232,1.630011,1.5620588302612304,0.6372395813465118,0.8460937485098838,0.7492187514901161,1.6713387,87000
88000,3666,2.7442881445497753,0.0029984712600708008,0.006837964057922363,0.36102616786956787,1.5761017966270447,0.628671873062849,0.8349479158222676,0.7503125002980232,1.5940309,1.5526527047157288,0.6257812537252903,0.8338541701436043,0.7638020813465118,1.5939507,88000
89000,3708,2.787779947112456,0.0029238462448120117,0.006993889808654785,0.3834095001220703,1.5938847732543946,0.6288802086561919,0.8324739569425583,0.7440885421633721,1.6145849,1.6388100981712341,0.6218749985098839,0.8497395813465118,0.7427083298563957,1.6134694,89000
90000,3750,2.8254053975949485,0.0024815797805786133,0.007441520690917969,0.3569798469543457,1.5798429000377654,0.6260416673868895,0.8308072918653489,0.7486979155242444,1.6075553,1.5935194969177247,0.6361979112029076,0.8304687514901161,0.7427083373069763,1.558243,90000
91000,3791,2.7513903501538572,0.0029952526092529297,0.006864070892333984,0.35073089599609375,1.5969816112518311,0.6275781250745058,0.834192709326744,0.7426562493294477,1.6359532,1.5029497742652893,0.6281249970197678,0.8294270858168602,0.7669270887970925,1.572645,91000
92000,3833,2.719226406725216,0.003822922706604004,0.010106205940246582,0.35898780822753906,1.5969141817092896,0.6268229156732559,0.8313541671633721,0.746822917535901,1.587543,1.5461081266403198,0.63359375,0.8343749985098838,0.7567708298563958,1.6217817,92000
93000,3875,2.669129231893902,0.002370476722717285,0.0077550411224365234,0.35859549045562744,1.597886438369751,0.6283854153752327,0.8307812492549419,0.7457031244784593,1.6322627,1.5318613409996034,0.6377604171633721,0.8424479156732559,0.7734375029802323,1.5833335,93000
94000,3916,2.6622183464949245,0.0023053884506225586,0.0071794986724853516,0.368131160736084,1.6012183010578156,0.6297916652262211,0.8309375005960464,0.7425000007450581,1.6029373,1.536310338973999,0.63125,0.8377604126930237,0.7679687529802323,1.63242,94000
95000,3958,2.7695589007386032,0.0022644996643066406,0.0063239336013793945,0.3386150598526001,1.593131444454193,0.6301562508940697,0.8253906239569188,0.7451562507450581,1.5969076,1.5629074931144715,0.6239583373069764,0.8270833298563958,0.7575520798563957,1.5777581,95000
96000,4000,2.7453683285479418,0.0023134946823120117,0.006093025207519531,0.339152455329895,1.591448404788971,0.6246354167163372,0.8316406239569187,0.745807291418314,1.5975572,1.5720307588577271,0.621614582836628,0.8406249925494194,0.75234375,1.606777,96000
97000,4041,2.7425664948484583,0.0025290250778198242,0.007136940956115723,0.3815340995788574,1.5750348830223084,0.6284895826131105,0.8309374991059303,0.7495312518626451,1.6034535,1.522825026512146,0.6239583373069764,0.8455729156732559,0.7671874992549419,1.5313492,97000
98000,4083,2.752797527901837,0.002328157424926758,0.0068579912185668945,0.3482919931411743,1.5772356867790223,0.6250260416418314,0.8269010423123837,0.7505729169398546,1.6101881,1.6275036811828614,0.6195312514901161,0.8333333373069763,0.7463541634380817,1.643371,98000
99000,4125,2.8224442099950324,0.0023741722106933594,0.007718801498413086,0.3883240222930908,1.592197288274765,0.6281510406732559,0.8301302073895931,0.7449739572405815,1.6090713,1.561132562160492,0.636718749254942,0.8541666686534881,0.754427082836628,1.6015345,99000
100000,4166,2.7140181091994884,0.0023164749145507812,0.007091522216796875,0.3541409969329834,1.6169055783748627,0.6272135420143604,0.8341406244039535,0.7417187490314245,1.5924777,1.5014687657356263,0.6158854171633721,0.8427083313465118,0.7747395828366279,1.5502698,100000
101000,4208,2.7944984138639875,0.002314448356628418,0.007382988929748535,0.3359130620956421,1.6067342889308929,0.6267708324640989,0.8321354150772095,0.7438802091032266,1.6015167,1.5582482814788818,0.6195312470197678,0.8289062529802322,0.7552083358168602,1.570959,101000
102000,4250,2.7954914749988173,0.002362489700317383,0.007438063621520996,0.39058995246887207,1.5723932158946992,0.6257552073150873,0.8339843751490116,0.7523437479138374,1.60283,1.5486866235733032,0.6302083313465119,0.8328125014901161,0.7533854156732559,1.4926432,102000
103000,4291,2.7945167905772474,0.002756953239440918,0.006142020225524902,0.3544729948043823,1.585677901506424,0.6269010420143605,0.827760416418314,0.7499479168653488,1.6331587,1.6227067351341247,0.637239582836628,0.8427083373069764,0.7338541626930237,1.5566093,103000
104000,4333,2.762359763351816,0.00279998779296875,0.00677943229675293,0.35419750213623047,1.5821682715415955,0.6254947918653488,0.8277604180574417,0.7472395840287208,1.6189284,1.5820563197135926,0.6375,0.8453125,0.7520833387970924,1.6457351,104000
105000,4375,2.764723506391404,0.0023870468139648438,0.007442593574523926,0.38795900344848633,1.5990376377105713,0.628854166790843,0.8329166668653488,0.7428906239569187,1.6078349,1.5296439051628112,0.6229166701436043,0.8432291686534882,0.7726562455296516,1.6097761,105000
106000,4416,2.761551128138286,0.0032987594604492188,0.006906867027282715,0.3650505542755127,1.574438714981079,0.6286197916418313,0.8301041659712791,0.7515364576876163,1.5950717,1.5755063533782958,0.6296874955296516,0.8416666656732559,0.7554687485098839,1.5296799,106000
107000,4458,2.759071813947051,0.0023719072341918945,0.007051587104797363,0.3395019769668579,1.5829281771183015,0.6278906258940696,0.8301302084326744,0.7467708336561918,1.604799,1.5544671535491943,0.625,0.8536458313465118,0.7505208387970924,1.5861504,107000
