time/steps,time/epochs,time/steps_per_second,time/dataset,time/preprocess,time/train_step,train/env_steps,eval/reward,eval/length,eval/is_success,eval/reward_std,step,train/reward,train/length,train/num_ep,train/q_loss,train/target_q,train/actor_loss,train/entropy,train/alpha_loss,train/alpha
85000,0,31.632796310130555,0.0005631446838378906,0.0016150474548339844,0.042015790939331055,84501.5,-3.0905786035921574,50.0,1.0,0.6172359335737874,85000,-4.234091273550834,50.0,1690.5,0.10460884045064449,-1.2416051814556122,1.295978758096695,-3.963419523715973,0.00015156525048223558,0.004162583821918815
90000,0,32.48754920105011,0.0003211498260498047,0.0008997917175292969,0.030529022216796875,89501.5,-3.5588759789693456,50.0,0.95,0.9102010478169764,90000,-4.281219277755385,50.0,1790.5,0.10070583000779151,-1.2068280893564225,1.2619658147096633,-3.9551779580116273,0.0001850304566905834,0.004087394669651985
95000,0,30.85557234898725,0.0005078315734863281,0.0010151863098144531,0.03679680824279785,94501.5,-3.388601034193915,50.0,1.0,0.7606135634391487,95000,-3.704109245345708,50.0,1890.5,0.09599359514564276,-1.179806661605835,1.2363879294395448,-3.8484225034713746,0.0005010649745272531,0.0033046570199076085
100000,0,24.54743062628704,0.0005340576171875,0.0012001991271972656,0.03689694404602051,99501.5,-3.9360823969695127,50.0,1.0,0.4795555179266161,100000,-3.44596357776544,50.0,1990.5,0.09478951497375965,-1.1492150294780732,1.2066768913269044,-4.041429522752762,-0.00013140953644324326,0.0030949557474814356
105000,0,32.394898338598914,0.00030517578125,0.0009379386901855469,0.03482484817504883,104501.5,-3.049382638718553,50.0,1.0,0.8052377903090419,105000,-3.297813061219041,50.0,2090.5,0.10032034742832184,-1.1450149993896483,1.2072459939718247,-4.0015584156513215,-3.900232262822101e-06,0.003292193899862468
110000,0,30.13432215984464,0.0003979206085205078,0.0009560585021972656,0.037902116775512695,109501.5,-3.303099701919925,50.0,1.0,0.7772844421606409,110000,-4.104333727936046,50.0,2190.5,0.09912264681607484,-1.123583393573761,1.1871780174970628,-3.933837694168091,0.00019877386992811808,0.0030510487258434294
115000,0,32.936581518110714,0.00029397010803222656,0.0009489059448242188,0.0295102596282959,114501.5,-3.8592084135926896,50.0,1.0,0.6963183746374867,115000,-3.871134690046545,50.0,2290.5,0.09796163026243448,-1.1070185661315919,1.1720622538328171,-3.947191430568695,0.0001565756969466747,0.002954285736894235
120000,0,33.4325758775989,0.0002911090850830078,0.0009300708770751953,0.03284502029418945,119501.5,-2.9266936248543365,50.0,1.0,0.8918510584792813,120000,-3.523484420225741,50.0,2390.5,0.1005759031251073,-1.1028715704679488,1.172378530025482,-3.9639067180156706,0.00011235728923929855,0.0031114140497520565
125000,0,31.778937427087154,0.000362396240234375,0.00096893310546875,0.032144784927368164,124501.5,-3.6403793369744895,50.0,0.9,1.3264049048882223,125000,-3.5092898595011826,50.0,2490.5,0.10090183795243501,-1.0864561899900436,1.1566075385808945,-3.984398932218552,4.89559930319956e-05,0.003074299039784819
130000,0,30.558021225211338,0.00043392181396484375,0.0009639263153076172,0.04003500938415527,129501.5,-3.1913829859258165,50.0,1.0,0.8714844845840923,130000,-3.5835254211779977,50.0,2590.5,0.10043671327829361,-1.0713999148607254,1.1424289684295654,-3.974257840871811,7.99275128665613e-05,0.0029698886300902816
135000,0,30.449594295823548,0.0003998279571533203,0.0009620189666748047,0.033518075942993164,134501.5,-3.5720336358223177,50.0,0.9,1.0748657858624608,135000,-3.711541631456926,50.0,2690.5,0.1027021656781435,-1.061518355369568,1.1347006583213806,-4.057651116371154,-0.00018739702038510586,0.0033000770520884544
140000,0,31.316509393499103,0.0003998279571533203,0.0009799003601074219,0.03350830078125,139501.5,-3.3647785158388537,50.0,1.0,0.9672618725610196,140000,-3.7811905819990725,50.0,2790.5,0.10104389744997025,-1.0453244559168815,1.1182651898860931,-3.954863914012909,0.00012954972624174842,0.0028142538885585966
145000,0,31.117586654546873,0.00039696693420410156,0.0009038448333740234,0.03439593315124512,144501.5,-3.295185913251777,50.0,1.0,0.9178688628404563,145000,-3.476490460333732,50.0,2890.5,0.10016092026233674,-1.036317567050457,1.1103887089490891,-3.9611047923564913,0.0001143657797947526,0.0028443758087232708
150000,0,31.553239475242812,0.0004780292510986328,0.0010349750518798828,0.03798389434814453,149501.5,-3.7304434961421697,50.0,1.0,0.955191617438493,150000,-3.6404938876008557,50.0,2990.5,0.09668991089612246,-1.019846368610859,1.093991451382637,-4.053092120170593,-0.00014110869409705628,0.002686580920824781
155000,0,31.282647358353636,0.0003762245178222656,0.0009419918060302734,0.031877994537353516,154501.5,-2.952376198970575,50.0,1.0,1.0934350934689927,155000,-3.6739936233594213,50.0,3090.5,0.09919304797053337,-1.0184364249706268,1.095240460395813,-4.166237958908081,-0.0004634552842944686,0.0027177432966418564
160000,0,30.426086529725737,0.00044608116149902344,0.0010268688201904297,0.038680076599121094,159501.5,-3.4489467804200586,50.0,1.0,0.8021861808142264,160000,-3.706193124347087,50.0,3190.5,0.0979426663517952,-1.0130660547614097,1.0908944100141524,-3.928417336702347,0.0001855503026927181,0.0026254426485393194
165000,0,31.344192270022734,0.00039196014404296875,0.0009641647338867188,0.03311491012573242,164501.5,-3.079391450309897,50.0,1.0,0.9790437202878954,165000,-3.412168657732271,50.0,3290.5,0.09825508268177509,-1.0017079160809517,1.0802468610405922,-4.017450123548508,-4.458751835045405e-05,0.0026780886920168994
170000,0,31.374825624827864,0.0004189014434814453,0.001049041748046875,0.03500485420227051,169501.5,-3.4634454295020647,50.0,1.0,0.9015146560606554,170000,-3.6258847928217874,50.0,3390.5,0.09840982995927333,-0.984117599606514,1.0617892308831214,-4.003808457136154,-7.433947732351953e-06,0.0022899497784674167
175000,0,31.378910308584278,0.00039005279541015625,0.0010080337524414062,0.03416180610656738,174501.5,-3.2196540074984425,50.0,1.0,0.9542027909135716,175000,-3.018065032213332,50.0,3490.5,0.09834165763109923,-0.9856691549420357,1.0656809568405152,-3.8980622611045836,0.00023899266862463265,0.0023179766300600022
180000,0,25.448328799108385,0.0003559589385986328,0.001004934310913086,0.03632307052612305,179501.5,-3.6147015307288948,50.0,1.0,0.8901168981364482,180000,-3.431674348805494,50.0,3590.5,0.10161853022873402,-0.9850268083810806,1.0673501307964326,-3.9573732748031616,9.650277412220021e-05,0.002269292144337669
185000,0,33.70220971879264,0.0003619194030761719,0.0009100437164306641,0.030868053436279297,184501.5,-3.77187197038232,50.0,0.95,0.8102964837485019,185000,-3.2399049125449424,50.0,3690.5,0.10156102502346039,-0.9746749492883682,1.0570071958899498,-3.96660031580925,7.512810954722226e-05,0.0022366364111658186
190000,0,31.418286136710005,0.00037670135498046875,0.000965118408203125,0.04000687599182129,189501.5,-3.358361276620161,50.0,1.0,0.6362086214852695,190000,-3.2639425177827257,50.0,3790.5,0.09980263675749301,-0.9724526568055153,1.0559907655715943,-3.877777398109436,0.0002904251488398586,0.0023399977677036076
195000,0,31.904322084880462,0.0003807544708251953,0.0009913444519042969,0.03356790542602539,194501.5,-3.2731395518941198,50.0,1.0,0.8064366785735432,195000,-3.259664042696019,50.0,3890.5,0.09961671413481235,-0.9634951257705688,1.047156117260456,-4.0110087721347805,-2.3847883894632105e-05,0.002223547737346962
200000,0,29.41232528896988,0.0003750324249267578,0.0010008811950683594,0.04136085510253906,199501.5,-2.8293638830171948,50.0,1.0,1.0004543514478674,200000,-3.0066030158473547,50.0,3990.5,0.1053178561553359,-0.9637607171535492,1.0495147374272347,-4.0255304951667785,-5.4687714957253773e-05,0.0021815192475914953
205000,0,29.90724598407919,0.00031685829162597656,0.0009911060333251953,0.027611732482910156,204501.5,-2.8944220401190313,50.0,1.0,0.8320346606876317,205000,-3.189078169976349,50.0,4090.5,0.09575377247482539,-0.9424153435230255,1.025498576104641,-3.918280433654785,0.00017686546074946818,0.002177751196315512
210000,0,32.21102383628082,0.0003802776336669922,0.0009918212890625,0.03158307075500488,209501.5,-2.9765995351058727,50.0,1.0,0.931876088006959,210000,-3.506685273313926,50.0,4190.5,0.10206487803161145,-0.9504960026741028,1.0371583777070046,-3.9272314324378965,0.00015352642739526346,0.0021136506947223095
215000,0,30.950984492075776,0.0003781318664550781,0.0009548664093017578,0.03768205642700195,214501.5,-2.756517690779754,50.0,1.0,0.8342483373084052,215000,-3.4047534083536037,50.0,4290.5,0.09911545833945275,-0.9449259111881256,1.031882184267044,-4.04606419968605,-9.553144290657656e-05,0.0020539136119186877
220000,0,29.998044761305607,0.00047898292541503906,0.0010230541229248047,0.03678488731384277,219501.5,-3.155685116754128,50.0,1.0,0.8584097058157635,220000,-3.014499191088415,50.0,4390.5,0.10038386320322752,-0.9373635585904121,1.0238028852939605,-3.9398057272434235,0.00012627470987354173,0.002102833368582651
225000,0,29.524563402494643,0.00037384033203125,0.0009772777557373047,0.03404998779296875,224501.5,-3.443776646607104,50.0,1.0,0.8908946765231625,225000,-3.3097637745943076,50.0,4490.5,0.10286587201058865,-0.9453412672877312,1.0342394102215766,-4.028983730077743,-5.507652710366529e-05,0.0019348587146960198
230000,0,31.123776826459846,0.0003960132598876953,0.0009510517120361328,0.0325770378112793,229501.5,-2.8905987440965037,50.0,1.0,0.9329901507434413,230000,-3.05618442526315,50.0,4590.5,0.10368430245667697,-0.9362782057523727,1.0257622722387314,-3.9915079333782195,1.8007657021371417e-05,0.002021429916610941
235000,0,29.981497595785406,0.00041604042053222656,0.0009510517120361328,0.03999209403991699,234501.5,-3.2488641016033477,50.0,1.0,0.8281900683292586,235000,-3.3006128461979882,50.0,4690.5,0.1053653799444437,-0.9310932181477547,1.0207547775506973,-4.031309613227844,-5.594238476624014e-05,0.001804523496539332
240000,0,30.961786380058765,0.000392913818359375,0.0009951591491699219,0.03466010093688965,239501.5,-3.2963727793584434,50.0,1.0,0.6157461307689611,240000,-3.158722515820463,50.0,4790.5,0.10323015245050192,-0.9287447662353515,1.0188170385956765,-4.00695911693573,-1.1927172552532283e-05,0.0018436250630766153
245000,0,30.173001204415453,0.0003771781921386719,0.0010309219360351562,0.04671788215637207,244501.5,-3.0931450958791222,50.0,1.0,0.9186168735928236,245000,-3.4049738081347143,50.0,4890.5,0.10865634895116091,-0.9308772554397583,1.024185160636902,-4.6738397464752195,-0.0014888239598149086,0.002127927249763161
250000,0,31.343910252015096,0.0003898143768310547,0.0009632110595703125,0.03369283676147461,249501.5,-3.281744062150169,50.0,1.0,0.714326845491997,250000,-3.3125433592622073,50.0,4990.5,0.09936619529873132,-0.9101428903341293,0.9995931884646416,-3.9576293885707856,7.496765587529807e-05,0.001753453231533058
255000,0,31.456567115547745,0.0003781318664550781,0.0009768009185791016,0.03291916847229004,254501.5,-3.3057635113617834,50.0,1.0,0.7717554052659003,255000,-2.911731385531433,50.0,5090.5,0.09849625339359044,-0.9110141233205795,1.0010741966366767,-3.9860533697605134,2.33598289451038e-05,0.0016531893132487312
260000,0,30.94601241867761,0.00042700767517089844,0.0009658336639404297,0.03156709671020508,259501.5,-2.518604831611177,50.0,1.0,0.6812329542905797,260000,-3.2190110859483254,50.0,5190.5,0.09893185421824455,-0.9038195916414261,0.9940803341269493,-3.9647282536029818,5.9160362452530537e-05,0.0016679700892418623
265000,0,31.389075227746446,0.0003972053527832031,0.000993967056274414,0.03460097312927246,264501.5,-2.88351021023377,50.0,1.0,0.746926547302115,265000,-3.072830665924365,50.0,5290.5,0.09833994942903519,-0.8995053770542145,0.9893900148868561,-4.004544302463532,-6.872018266221858e-06,0.0016661521717906
270000,0,28.434453934571017,0.0005631446838378906,0.001277923583984375,0.03361010551452637,269501.5,-3.062607783096564,50.0,1.0,0.6169755660510905,270000,-2.923054723503186,50.0,5390.5,0.09525363288074731,-0.8881037558913231,0.9775986510515213,-4.00957990193367,-1.4985765827077558e-05,0.0016742181145818903
275000,0,30.265769251348484,0.00040793418884277344,0.0010559558868408203,0.038526058197021484,274501.5,-2.5860040947222775,50.0,1.0,0.8869019695286893,275000,-3.0107683935216807,50.0,5490.5,0.09541601964831352,-0.8906041384935379,0.9810914415717125,-3.9699472641944884,5.06172976729431e-05,0.001666538879624568
280000,0,30.619069947093585,0.00043082237243652344,0.0010421276092529297,0.03448987007141113,279501.5,-2.7378030986808577,50.0,1.0,0.8426030955608308,280000,-2.8853445522045265,50.0,5590.5,0.09639980404824018,-0.881227874159813,0.9710161317586898,-4.035841931819916,-5.893425935300911e-05,0.001631000223569572
285000,0,30.566657393120558,0.00037288665771484375,0.0009698867797851562,0.03275012969970703,284501.5,-3.4854891625341167,50.0,1.0,0.6071667960354482,285000,-3.2276664296923223,50.0,5690.5,0.09685303182154893,-0.8811442585587501,0.9720389841198921,-3.9612090260982513,6.160660915702465e-05,0.0015651282456237822
290000,0,30.772572039374975,0.0005002021789550781,0.0013737678527832031,0.03517603874206543,289501.5,-2.6330482991615938,50.0,1.0,0.6385281591249092,290000,-3.0823275417864147,50.0,5790.5,0.09291703283041716,-0.8718528473973274,0.9615019432902336,-4.000081495523453,2.5557798744557657e-07,0.001502782749128528
295000,0,31.051349894758065,0.0003981590270996094,0.004765987396240234,0.0328068733215332,294501.5,-2.3579721353216754,50.0,1.0,0.747682283171333,295000,-2.890779405031617,50.0,5890.5,0.09369042392075062,-0.868672647535801,0.9587879541516304,-4.065048571109772,-0.00010035661869278556,0.0014880323798861354
300000,0,31.393847632074724,0.0003829002380371094,0.0009438991546630859,0.03329730033874512,299501.5,-2.8217107155713537,50.0,1.0,0.7629899046377623,300000,-2.985122606785664,50.0,5990.5,0.09321392438560724,-0.8643030248880387,0.9549032981395722,-4.029749474525452,-4.801359601151489e-05,0.0016029239953495563
305000,0,29.78308627507038,0.00039505958557128906,0.000997781753540039,0.03123617172241211,304501.5,-2.7565627656476033,50.0,1.0,0.6347947611609289,305000,-3.070874326276444,50.0,6090.5,0.09203066498786211,-0.8571828101277351,0.9472184436917305,-4.000605763673782,-4.0799729140417185e-07,0.001644645257270895
310000,0,30.96772631150795,0.00043392181396484375,0.0009467601776123047,0.0384981632232666,309501.5,-2.834421876082485,50.0,1.0,0.86987435167168,310000,-3.1136952977172716,50.0,6190.5,0.09188910741731525,-0.85503252774477,0.9450321402549744,-4.031496915578842,-4.8023735103924994e-05,0.0015281024881405756
315000,0,31.45811434783779,0.0004642009735107422,0.0008337497711181641,0.03117513656616211,314501.5,-2.347439456486452,50.0,1.0,0.6007429842504144,315000,-2.997550301662228,50.0,6290.5,0.09085938516259194,-0.8471547911167144,0.9366960843801498,-3.9680615463256834,4.7625398040509026e-05,0.001472691808012314
320000,0,29.396238162581486,0.0003948211669921875,0.0009970664978027344,0.03316688537597656,319501.5,-2.5463771712020877,50.0,1.0,1.109503422456971,320000,-2.818762790584519,50.0,6390.5,0.09358175675198435,-0.8483995185494423,0.9389928914308548,-4.042279415369034,-6.507371088810032e-05,0.0015487854201346636
325000,0,31.498276187643576,0.00040793418884277344,0.0009350776672363281,0.033026933670043945,324501.5,-2.793313316295264,50.0,1.0,0.9859547925893629,325000,-2.9976358074452607,50.0,6490.5,0.09425110935419798,-0.8433571726679802,0.9336651791930198,-4.048669775962829,-7.159225863688334e-05,0.0014959989830385895
330000,0,31.27797517575304,0.0003800392150878906,0.0009541511535644531,0.03205394744873047,329501.5,-3.1562470306772865,50.0,1.0,0.6598237731248039,330000,-3.100393364272211,50.0,6590.5,0.09698190966248513,-0.8535309477448464,0.9464654790759086,-4.035494958877563,-5.2742883682185495e-05,0.0014906842107884587
335000,0,30.956890576349323,0.0004496574401855469,0.000997304916381836,0.03470492362976074,334501.5,-2.7482015384280816,50.0,1.0,0.8756113107768534,335000,-2.93241673274821,50.0,6690.5,0.09043857133388519,-0.8343214221000671,0.924218617618084,-4.027283775806427,-3.969043112192594e-05,0.001491484520956874
340000,0,31.743258667813073,0.00042700767517089844,0.0008981227874755859,0.03163313865661621,339501.5,-3.1932671954254976,50.0,1.0,0.9126930973712832,340000,-2.8815750631100223,50.0,6790.5,0.09152458148822189,-0.8342275920510293,0.9248857375383377,-4.049240220546722,-6.797782636658667e-05,0.0014159547198796644
345000,0,30.738274189175,0.00042700767517089844,0.0009808540344238281,0.033341169357299805,344501.5,-3.031001903026165,50.0,1.0,0.6695211806806413,345000,-3.052726170164626,50.0,6890.5,0.09244700056686997,-0.8389440397620201,0.9312765535116195,-3.999837122678757,7.978527191880857e-07,0.0014824508704477921
350000,0,32.90451801752268,0.00046706199645996094,0.0009589195251464844,0.03691697120666504,349501.5,-2.83344382465767,50.0,1.0,0.7639664929156477,350000,-3.1889629711329324,50.0,6990.5,0.0909980706870556,-0.8295873495340347,0.9212119464874268,-3.9514821219444274,7.580646227324906e-05,0.001553873132681474
355000,0,31.417309014433297,0.00040912628173828125,0.0009698867797851562,0.039798736572265625,354501.5,-53.00419253182865,50.0,0.0,4.334598401459936,355000,-53.47367116432972,50.0,7090.5,2.2544041195444835e+29,323764405420425.2,-389803104582762.5,7.064315316488899e+18,389802692735664.1,5.7864637430611767e-05
360000,0,31.466150937272236,0.00035500526428222656,0.0008890628814697266,0.03265690803527832,359501.5,-53.54455331889532,50.0,0.0,4.596451479288184,360000,-52.032839278333235,50.0,7190.5,9.84348590976922e+30,2179603378387026.0,-2625583252676542.5,3.5876277222059606e+20,2625582550717825.0,7.439233480454277e-06
365000,0,31.661285934021198,0.0003910064697265625,0.0009121894836425781,0.03245282173156738,364501.5,-53.47296825917512,50.0,0.0,5.2106600290832095,365000,-50.80910035079765,50.0,7290.5,3.0861044278118296e+31,3864492029505437.5,-4654009309598843.0,3.436479234409358e+21,4654008724141113.0,1.3675518333684523e-06
370000,0,30.654414296860814,0.0004401206970214844,0.0009760856628417969,0.040535688400268555,369501.5,-54.24732919700381,50.0,0.0,4.098522999502285,370000,-51.8566152515783,50.0,7390.5,3.7503770810406007e+31,4259859115557257.0,-5130182501452481.0,1.777166239225816e+22,5130181958139118.0,2.906778606757143e-07
375000,0,30.820328144072782,0.00041604042053222656,0.0009799003601074219,0.032996177673339844,374501.5,-52.05643919749942,50.0,0.0,4.937092589754267,375000,-53.32139515736752,50.0,7490.5,2.7296029209766513e+31,3633186370358345.5,-4375561054592172.0,6.555085352744446e+22,4375560445512122.5,6.710918206564997e-08
380000,0,31.589201797899328,0.0003719329833984375,0.0009579658508300781,0.032150983810424805,379501.5,-55.07278417281957,50.0,0.0,5.561556448265707,380000,-52.331018654777154,50.0,7590.5,1.4357692244919055e+31,2634100347844428.0,-3172355622561644.5,1.947216093748282e+23,3172354917650137.0,1.6363397526752975e-08
385000,0,31.44378692076603,0.0003688335418701172,0.0009601116180419922,0.03406786918640137,384501.5,-53.22288823477252,50.0,0.0,3.687819616080863,385000,-53.78143953393378,50.0,7690.5,6.02086406513877e+30,1705532005149573.0,-2053556786341871.5,4.969586892744201e+23,2053556085993767.0,4.147453849245863e-09
